t,plant,axis,Conc_Nitrates_Soil,SRWC,Tsoil,mineralisation,nitrates,volume,water_content,water_potential
813,1,MS,357143.00000000,52.55502081,10,0.00333894,357143.00000000,1,52.55502081,-0.14386262
814,1,MS,357143.00000000,52.39797761,10,0.00333894,357143.00000000,1,52.39797761,-0.14506285
815,1,MS,357143.00000000,52.19920623,10,0.00333894,357143.00000000,1,52.19920623,-0.14659637
816,1,MS,357143.00000000,51.98164218,10,0.00333894,357143.00000000,1,51.98164218,-0.14829345
817,1,MS,357143.00000000,51.72910826,10,0.00333894,357143.00000000,1,51.72910826,-0.15028797
818,1,MS,357143.00000000,51.42866780,10,0.00333894,357143.00000000,1,51.42866780,-0.15269583
819,1,MS,357143.00000000,51.18556474,10,0.00333894,357143.00000000,1,51.18556474,-0.15467237
820,1,MS,357143.00000000,50.97225341,10,0.00333894,357143.00000000,1,50.97225341,-0.15642775
821,1,MS,357143.00000000,50.80463353,10,0.00333894,357143.00000000,1,50.80463353,-0.15782110
822,1,MS,357143.00000000,50.70903397,10,0.00333894,357143.00000000,1,50.70903397,-0.15862132
823,1,MS,357143.00000000,50.64723936,10,0.00333894,357143.00000000,1,50.64723936,-0.15914074
824,1,MS,357143.00000000,50.60666784,10,0.00333894,357143.00000000,1,50.60666784,-0.15948269
825,1,MS,357143.00000000,50.57907503,10,0.00333894,357143.00000000,1,50.57907503,-0.15971567
826,1,MS,357143.00000000,50.55142321,10,0.00333894,357143.00000000,1,50.55142321,-0.15994949
827,1,MS,357143.00000000,50.52374416,10,0.00333894,357143.00000000,1,50.52374416,-0.16018388
828,1,MS,357143.00000000,50.49605663,10,0.00333894,357143.00000000,1,50.49605663,-0.16041869
829,1,MS,357143.00000000,50.46834351,10,0.00333894,357143.00000000,1,50.46834351,-0.16065406
830,1,MS,357143.00000000,50.44064247,10,0.00333894,357143.00000000,1,50.44064247,-0.16088967
831,1,MS,357143.00000000,50.41289640,10,0.00333894,357143.00000000,1,50.41289640,-0.16112601
832,1,MS,357143.00000000,50.38511519,10,0.00333894,357143.00000000,1,50.38511519,-0.16136300
833,1,MS,357143.00000000,50.35732045,10,0.00333894,357143.00000000,1,50.35732045,-0.16160046
834,1,MS,357143.00000000,50.32950234,10,0.00333894,357143.00000000,1,50.32950234,-0.16183846
835,1,MS,357143.00000000,50.30066950,10,0.00333894,357143.00000000,1,50.30066950,-0.16208551
836,1,MS,357143.00000000,50.22706658,10,0.00333894,357143.00000000,1,50.22706658,-0.16271789
837,1,MS,357143.00000000,50.13341281,10,0.00333894,357143.00000000,1,50.13341281,-0.16352611
838,1,MS,357143.00000000,49.97509612,10,0.00333894,357143.00000000,1,49.97509612,-0.16490150
839,1,MS,357143.00000000,49.77536068,10,0.00333894,357143.00000000,1,49.77536068,-0.16665324
840,1,MS,357143.00000000,49.55758477,10,0.00333894,357143.00000000,1,49.55758477,-0.16858440
841,1,MS,357143.00000000,49.30475434,10,0.00333894,357143.00000000,1,49.30475434,-0.17085451
842,1,MS,357143.00000000,49.00509859,10,0.00333894,357143.00000000,1,49.00509859,-0.17358468
843,1,MS,357143.00000000,48.76149473,10,0.00333894,357143.00000000,1,48.76149473,-0.17583627
844,1,MS,357143.00000000,48.54745396,10,0.00333894,357143.00000000,1,48.54745396,-0.17783870
845,1,MS,357143.00000000,48.37965666,10,0.00333894,357143.00000000,1,48.37965666,-0.17942444
846,1,MS,357143.00000000,48.28324695,10,0.00333894,357143.00000000,1,48.28324695,-0.18034194
847,1,MS,357143.00000000,48.22037423,10,0.00333894,357143.00000000,1,48.22037423,-0.18094280
848,1,MS,357143.00000000,48.17879804,10,0.00333894,357143.00000000,1,48.17879804,-0.18134123
849,1,MS,357143.00000000,48.15053953,10,0.00333894,357143.00000000,1,48.15053953,-0.18161254
850,1,MS,357143.00000000,48.12226975,10,0.00333894,357143.00000000,1,48.12226975,-0.18188436
851,1,MS,357143.00000000,48.09398850,10,0.00333894,357143.00000000,1,48.09398850,-0.18215670
852,1,MS,357143.00000000,48.06568814,10,0.00333894,357143.00000000,1,48.06568814,-0.18242963
853,1,MS,357143.00000000,48.03737337,10,0.00333894,357143.00000000,1,48.03737337,-0.18270311
854,1,MS,357143.00000000,48.00908022,10,0.00333894,357143.00000000,1,48.00908022,-0.18297679
855,1,MS,357143.00000000,47.98076682,10,0.00333894,357143.00000000,1,47.98076682,-0.18325108
856,1,MS,357143.00000000,47.95243737,10,0.00333894,357143.00000000,1,47.95243737,-0.18352593
857,1,MS,357143.00000000,47.92407436,10,0.00333894,357143.00000000,1,47.92407436,-0.18380153
858,1,MS,357143.00000000,47.89569769,10,0.00333894,357143.00000000,1,47.89569769,-0.18407767
859,1,MS,357143.00000000,47.86632336,10,0.00333894,357143.00000000,1,47.86632336,-0.18436395
860,1,MS,357143.00000000,47.79180535,10,0.00333894,357143.00000000,1,47.79180535,-0.18509221
861,1,MS,357143.00000000,47.69713758,10,0.00333894,357143.00000000,1,47.69713758,-0.18602154
862,1,MS,357143.00000000,47.53781850,10,0.00333894,357143.00000000,1,47.53781850,-0.18759609
863,1,MS,357143.00000000,47.33758308,10,0.00333894,357143.00000000,1,47.33758308,-0.18959392
864,1,MS,357143.00000000,47.11967365,10,0.00333894,357143.00000000,1,47.11967365,-0.19179228
865,1,MS,357143.00000000,46.86734392,10,0.00333894,357143.00000000,1,46.86734392,-0.19436975
866,1,MS,357143.00000000,46.56895142,10,0.00333894,357143.00000000,1,46.56895142,-0.19746247
867,1,MS,357143.00000000,46.32657786,10,0.00333894,357143.00000000,1,46.32657786,-0.20001077
868,1,MS,357143.00000000,46.11332612,10,0.00333894,357143.00000000,1,46.11332612,-0.20228006
869,1,MS,357143.00000000,45.94319959,10,0.00333894,357143.00000000,1,45.94319959,-0.20410889
870,1,MS,357143.00000000,45.84528923,10,0.00333894,357143.00000000,1,45.84528923,-0.20516889
871,1,MS,357143.00000000,45.78153469,10,0.00333894,357143.00000000,1,45.78153469,-0.20586208
872,1,MS,357143.00000000,45.73938729,10,0.00333894,357143.00000000,1,45.73938729,-0.20632162
873,1,MS,357143.00000000,45.71078027,10,0.00333894,357143.00000000,1,45.71078027,-0.20663411
874,1,MS,357143.00000000,45.68215486,10,0.00333894,357143.00000000,1,45.68215486,-0.20694727
875,1,MS,357143.00000000,45.65352488,10,0.00333894,357143.00000000,1,45.65352488,-0.20726097
876,1,MS,357143.00000000,45.62488972,10,0.00333894,357143.00000000,1,45.62488972,-0.20757519
877,1,MS,357143.00000000,45.59625591,10,0.00333894,357143.00000000,1,45.59625591,-0.20788987
878,1,MS,357143.00000000,45.56763260,10,0.00333894,357143.00000000,1,45.56763260,-0.20820492
879,1,MS,357143.00000000,45.53898228,10,0.00333894,357143.00000000,1,45.53898228,-0.20852074
880,1,MS,357143.00000000,45.51032698,10,0.00333894,357143.00000000,1,45.51032698,-0.20883710
881,1,MS,357143.00000000,45.48166775,10,0.00333894,357143.00000000,1,45.48166775,-0.20915398
882,1,MS,357143.00000000,45.45300543,10,0.00333894,357143.00000000,1,45.45300543,-0.20947137
883,1,MS,357143.00000000,45.42333967,10,0.00333894,357143.00000000,1,45.42333967,-0.20980038
884,1,MS,357143.00000000,45.34793639,10,0.00333894,357143.00000000,1,45.34793639,-0.21063898
885,1,MS,357143.00000000,45.25188621,10,0.00333894,357143.00000000,1,45.25188621,-0.21171207
886,1,MS,357143.00000000,45.09058010,10,0.00333894,357143.00000000,1,45.09058010,-0.21352651
887,1,MS,357143.00000000,44.88829064,10,0.00333894,357143.00000000,1,44.88829064,-0.21582394
888,1,MS,357143.00000000,44.66875641,10,0.00333894,357143.00000000,1,44.66875641,-0.21834521
889,1,MS,357143.00000000,44.41452571,10,0.00333894,357143.00000000,1,44.41452571,-0.22130178
890,1,MS,357143.00000000,44.11408071,10,0.00333894,357143.00000000,1,44.11408071,-0.22484745
891,1,MS,357143.00000000,43.87178893,10,0.00333894,357143.00000000,1,43.87178893,-0.22774816
892,1,MS,357143.00000000,43.65824835,10,0.00333894,357143.00000000,1,43.65824835,-0.23033568
893,1,MS,357143.00000000,43.48775390,10,0.00333894,357143.00000000,1,43.48775390,-0.23242269
894,1,MS,357143.00000000,43.38951638,10,0.00333894,357143.00000000,1,43.38951638,-0.23363378
895,1,MS,357143.00000000,43.32546245,10,0.00333894,357143.00000000,1,43.32546245,-0.23442684
896,1,MS,357143.00000000,43.28319422,10,0.00333894,357143.00000000,1,43.28319422,-0.23495165
897,1,MS,357143.00000000,43.25447482,10,0.00333894,357143.00000000,1,43.25447482,-0.23530890
898,1,MS,357143.00000000,43.22575490,10,0.00333894,357143.00000000,1,43.22575490,-0.23566671
899,1,MS,357143.00000000,43.19703250,10,0.00333894,357143.00000000,1,43.19703250,-0.23602508
900,1,MS,357143.00000000,43.16832077,10,0.00333894,357143.00000000,1,43.16832077,-0.23638387
901,1,MS,357143.00000000,43.13962339,10,0.00333894,357143.00000000,1,43.13962339,-0.23674303
902,1,MS,357143.00000000,43.11092608,10,0.00333894,357143.00000000,1,43.11092608,-0.23710273
903,1,MS,357143.00000000,43.08221850,10,0.00333894,357143.00000000,1,43.08221850,-0.23746310
904,1,MS,357143.00000000,43.05351571,10,0.00333894,357143.00000000,1,43.05351571,-0.23782397
905,1,MS,357143.00000000,43.02482570,10,0.00333894,357143.00000000,1,43.02482570,-0.23818522
906,1,MS,357143.00000000,42.99613646,10,0.00333894,357143.00000000,1,42.99613646,-0.23854701
907,1,MS,357143.00000000,42.96644658,10,0.00333894,357143.00000000,1,42.96644658,-0.23892199
908,1,MS,357143.00000000,42.89083478,10,0.00333894,357143.00000000,1,42.89083478,-0.23987964
909,1,MS,357143.00000000,42.79519039,10,0.00333894,357143.00000000,1,42.79519039,-0.24109651
910,1,MS,357143.00000000,42.63487478,10,0.00333894,357143.00000000,1,42.63487478,-0.24315005
911,1,MS,357143.00000000,42.43434184,10,0.00333894,357143.00000000,1,42.43434184,-0.24574338
912,1,MS,357143.00000000,42.21726822,10,0.00333894,357143.00000000,1,42.21726822,-0.24858180
913,1,MS,357143.00000000,41.96533510,10,0.00333894,357143.00000000,1,41.96533510,-0.25191718
914,1,MS,357143.00000000,41.66824997,10,0.00333894,357143.00000000,1,41.66824997,-0.25590787
915,1,MS,357143.00000000,41.42966876,10,0.00333894,357143.00000000,1,41.42966876,-0.25915841
916,1,MS,357143.00000000,41.21900917,10,0.00333894,357143.00000000,1,41.21900917,-0.26206284
917,1,MS,357143.00000000,41.05257682,10,0.00333894,357143.00000000,1,41.05257682,-0.26438050
918,1,MS,357143.00000000,40.95588950,10,0.00333894,357143.00000000,1,40.95588950,-0.26573632
919,1,MS,357143.00000000,40.89238381,10,0.00333894,357143.00000000,1,40.89238381,-0.26663062
920,1,MS,357143.00000000,40.85019373,10,0.00333894,357143.00000000,1,40.85019373,-0.26722642
921,1,MS,357143.00000000,40.82151989,10,0.00333894,357143.00000000,1,40.82151989,-0.26763210
922,1,MS,357143.00000000,40.79285467,10,0.00333894,357143.00000000,1,40.79285467,-0.26803828
923,1,MS,357143.00000000,40.76419032,10,0.00333894,357143.00000000,1,40.76419032,-0.26844506
924,1,MS,357143.00000000,40.73554248,10,0.00333894,357143.00000000,1,40.73554248,-0.26885222
925,1,MS,357143.00000000,40.70690594,10,0.00333894,357143.00000000,1,40.70690594,-0.26925984
926,1,MS,357143.00000000,40.67828445,10,0.00333894,357143.00000000,1,40.67828445,-0.26966787
927,1,MS,357143.00000000,40.64966964,10,0.00333894,357143.00000000,1,40.64966964,-0.27007641
928,1,MS,357143.00000000,40.62106946,10,0.00333894,357143.00000000,1,40.62106946,-0.27048537
929,1,MS,357143.00000000,40.59250158,10,0.00333894,357143.00000000,1,40.59250158,-0.27089448
930,1,MS,357143.00000000,40.56393974,10,0.00333894,357143.00000000,1,40.56393974,-0.27130413
931,1,MS,357143.00000000,40.53440122,10,0.00333894,357143.00000000,1,40.53440122,-0.27172843
932,1,MS,357143.00000000,40.45958649,10,0.00333894,357143.00000000,1,40.45958649,-0.27280607
933,1,MS,357143.00000000,40.36510174,10,0.00333894,357143.00000000,1,40.36510174,-0.27417315
934,1,MS,357143.00000000,40.20766687,10,0.00333894,357143.00000000,1,40.20766687,-0.27646628
935,1,MS,357143.00000000,40.01339399,10,0.00333894,357143.00000000,1,40.01339399,-0.27932242
936,1,MS,357143.00000000,39.80365851,10,0.00333894,357143.00000000,1,39.80365851,-0.28243903
937,1,MS,357143.00000000,39.56113659,10,0.00333894,357143.00000000,1,39.56113659,-0.28608620
938,1,MS,357143.00000000,39.27580575,10,0.00333894,357143.00000000,1,39.27580575,-0.29043751
939,1,MS,357143.00000000,39.04747871,10,0.00333894,357143.00000000,1,39.04747871,-0.29396713
940,1,MS,357143.00000000,38.84482445,10,0.00333894,357143.00000000,1,38.84482445,-0.29713580
941,1,MS,357143.00000000,38.68421404,10,0.00333894,357143.00000000,1,38.68421404,-0.29967132
942,1,MS,357143.00000000,38.59009355,10,0.00333894,357143.00000000,1,38.59009355,-0.30116723
943,1,MS,357143.00000000,38.52767073,10,0.00333894,357143.00000000,1,38.52767073,-0.30216346
944,1,MS,357143.00000000,38.48581523,10,0.00333894,357143.00000000,1,38.48581523,-0.30283329
945,1,MS,357143.00000000,38.45742705,10,0.00333894,357143.00000000,1,38.45742705,-0.30328845
946,1,MS,357143.00000000,38.42905301,10,0.00333894,357143.00000000,1,38.42905301,-0.30374406
947,1,MS,357143.00000000,38.40069697,10,0.00333894,357143.00000000,1,38.40069697,-0.30420007
948,1,MS,357143.00000000,38.37236917,10,0.00333894,357143.00000000,1,38.37236917,-0.30465630
949,1,MS,357143.00000000,38.34405762,10,0.00333894,357143.00000000,1,38.34405762,-0.30511296
950,1,MS,357143.00000000,38.31576963,10,0.00333894,357143.00000000,1,38.31576963,-0.30556993
951,1,MS,357143.00000000,38.28750940,10,0.00333894,357143.00000000,1,38.28750940,-0.30602712
952,1,MS,357143.00000000,38.25926441,10,0.00333894,357143.00000000,1,38.25926441,-0.30648476
953,1,MS,357143.00000000,38.23103431,10,0.00333894,357143.00000000,1,38.23103431,-0.30694283
954,1,MS,357143.00000000,38.20282423,10,0.00333894,357143.00000000,1,38.20282423,-0.30740127
955,1,MS,357143.00000000,38.17367677,10,0.00333894,357143.00000000,1,38.17367677,-0.30787566
956,1,MS,357143.00000000,38.10034839,10,0.00333894,357143.00000000,1,38.10034839,-0.30907235
957,1,MS,357143.00000000,38.00812085,10,0.00333894,357143.00000000,1,38.00812085,-0.31058407
958,1,MS,357143.00000000,37.85542082,10,0.00333894,357143.00000000,1,37.85542082,-0.31310329
959,1,MS,357143.00000000,37.66641785,10,0.00333894,357143.00000000,1,37.66641785,-0.31624975
960,1,MS,357143.00000000,37.46344430,10,0.00333894,357143.00000000,1,37.46344430,-0.31966400
961,1,MS,357143.00000000,37.22862816,10,0.00333894,357143.00000000,1,37.22862816,-0.32365990
962,1,MS,357143.00000000,36.95347596,10,0.00333894,357143.00000000,1,36.95347596,-0.32840580
963,1,MS,357143.00000000,36.73293560,10,0.00333894,357143.00000000,1,36.73293560,-0.33225994
964,1,MS,357143.00000000,36.51458945,10,0.00333894,357143.00000000,1,36.51458945,-0.33612029
965,1,MS,357143.00000000,36.35871959,10,0.00333894,357143.00000000,1,36.35871959,-0.33890347
966,1,MS,357143.00000000,36.26111399,10,0.00333894,357143.00000000,1,36.26111399,-0.34065801
967,1,MS,357143.00000000,36.19329516,10,0.00333894,357143.00000000,1,36.19329516,-0.34188246
968,1,MS,357143.00000000,36.14606693,10,0.00333894,357143.00000000,1,36.14606693,-0.34273775
969,1,MS,357143.00000000,36.11404957,10,0.00333894,357143.00000000,1,36.11404957,-0.34331879
970,1,MS,357143.00000000,36.08202288,10,0.00333894,357143.00000000,1,36.08202288,-0.34390099
971,1,MS,357143.00000000,36.05001101,10,0.00333894,357143.00000000,1,36.05001101,-0.34448390
972,1,MS,357143.00000000,36.01802715,10,0.00333894,357143.00000000,1,36.01802715,-0.34506729
973,1,MS,357143.00000000,35.98605114,10,0.00333894,357143.00000000,1,35.98605114,-0.34565153
974,1,MS,357143.00000000,35.95408144,10,0.00333894,357143.00000000,1,35.95408144,-0.34623664
975,1,MS,357143.00000000,35.92212248,10,0.00333894,357143.00000000,1,35.92212248,-0.34682254
976,1,MS,357143.00000000,35.89015800,10,0.00333894,357143.00000000,1,35.89015800,-0.34740954
977,1,MS,357143.00000000,35.85820154,10,0.00333894,357143.00000000,1,35.85820154,-0.34799738
978,1,MS,357143.00000000,35.82624410,10,0.00333894,357143.00000000,1,35.82624410,-0.34858623
979,1,MS,357143.00000000,35.79330199,10,0.00333894,357143.00000000,1,35.79330199,-0.34919427
980,1,MS,357143.00000000,35.71436938,10,0.00333894,357143.00000000,1,35.71436938,-0.35065551
981,1,MS,357143.00000000,35.61713090,10,0.00333894,357143.00000000,1,35.61713090,-0.35246406
982,1,MS,357143.00000000,35.46252402,10,0.00333894,357143.00000000,1,35.46252402,-0.35535882
983,1,MS,357143.00000000,35.27480660,10,0.00333894,357143.00000000,1,35.27480660,-0.35890550
984,1,MS,357143.00000000,35.07362688,10,0.00333894,357143.00000000,1,35.07362688,-0.36274584
985,1,MS,357143.00000000,34.84129542,10,0.00333894,357143.00000000,1,34.84129542,-0.36723200
986,1,MS,357143.00000000,34.57218217,10,0.00333894,357143.00000000,1,34.57218217,-0.37249779
987,1,MS,357143.00000000,34.35684971,10,0.00333894,357143.00000000,1,34.35684971,-0.37676556
988,1,MS,357143.00000000,34.16324724,10,0.00333894,357143.00000000,1,34.16324724,-0.38064439
989,1,MS,357143.00000000,34.00817600,10,0.00333894,357143.00000000,1,34.00817600,-0.38378002
990,1,MS,357143.00000000,33.91295209,10,0.00333894,357143.00000000,1,33.91295209,-0.38571830
991,1,MS,357143.00000000,33.84620475,10,0.00333894,357143.00000000,1,33.84620475,-0.38708276
992,1,MS,357143.00000000,33.79917514,10,0.00333894,357143.00000000,1,33.79917514,-0.38804705
993,1,MS,357143.00000000,33.76727639,10,0.00333894,357143.00000000,1,33.76727639,-0.38870247
994,1,MS,357143.00000000,33.73539637,10,0.00333894,357143.00000000,1,33.73539637,-0.38935861
995,1,MS,357143.00000000,33.70350703,10,0.00333894,357143.00000000,1,33.70350703,-0.39001604
996,1,MS,357143.00000000,33.67162619,10,0.00333894,357143.00000000,1,33.67162619,-0.39067442
997,1,MS,357143.00000000,33.63974539,10,0.00333894,357143.00000000,1,33.63974539,-0.39133390
998,1,MS,357143.00000000,33.60787437,10,0.00333894,357143.00000000,1,33.60787437,-0.39199429
999,1,MS,357143.00000000,33.57600515,10,0.00333894,357143.00000000,1,33.57600515,-0.39265576
1000,1,MS,357143.00000000,33.54413215,10,0.00333894,357143.00000000,1,33.54413215,-0.39331842
1001,1,MS,357143.00000000,33.51227406,10,0.00333894,357143.00000000,1,33.51227406,-0.39398189
1002,1,MS,357143.00000000,33.48040833,10,0.00333894,357143.00000000,1,33.48040833,-0.39464664
1003,1,MS,357143.00000000,33.44756355,10,0.00333894,357143.00000000,1,33.44756355,-0.39533299
1004,1,MS,357143.00000000,33.36902456,10,0.00333894,357143.00000000,1,33.36902456,-0.39697904
1005,1,MS,357143.00000000,33.27358247,10,0.00333894,357143.00000000,1,33.27358247,-0.39898858
1006,1,MS,357143.00000000,33.12180512,10,0.00333894,357143.00000000,1,33.12180512,-0.40220524
1007,1,MS,357143.00000000,32.93800742,10,0.00333894,357143.00000000,1,32.93800742,-0.40613524
1008,1,MS,357143.00000000,32.74198442,10,0.00333894,357143.00000000,1,32.74198442,-0.41036898
1009,1,MS,357143.00000000,32.51693866,10,0.00333894,357143.00000000,1,32.51693866,-0.41528400
1010,1,MS,357143.00000000,32.25636046,10,0.00333894,357143.00000000,1,32.25636046,-0.42104865
1011,1,MS,357143.00000000,32.04766570,10,0.00333894,357143.00000000,1,32.04766570,-0.42572315
1012,1,MS,357143.00000000,31.86042154,10,0.00333894,357143.00000000,1,31.86042154,-0.42996135
1013,1,MS,357143.00000000,31.71019454,10,0.00333894,357143.00000000,1,31.71019454,-0.43339215
1014,1,MS,357143.00000000,31.61746840,10,0.00333894,357143.00000000,1,31.61746840,-0.43552344
1015,1,MS,357143.00000000,31.55180740,10,0.00333894,357143.00000000,1,31.55180740,-0.43703897
1016,1,MS,357143.00000000,31.50494267,10,0.00333894,357143.00000000,1,31.50494267,-0.43812389
1017,1,MS,357143.00000000,31.47310584,10,0.00333894,357143.00000000,1,31.47310584,-0.43886245
1018,1,MS,357143.00000000,31.44126617,10,0.00333894,357143.00000000,1,31.44126617,-0.43960232
1019,1,MS,357143.00000000,31.40943616,10,0.00333894,357143.00000000,1,31.40943616,-0.44034321
1020,1,MS,357143.00000000,31.37759888,10,0.00333894,357143.00000000,1,31.37759888,-0.44108552
1021,1,MS,357143.00000000,31.34577771,10,0.00333894,357143.00000000,1,31.34577771,-0.44182870
1022,1,MS,357143.00000000,31.31394640,10,0.00333894,357143.00000000,1,31.31394640,-0.44257338
1023,1,MS,357143.00000000,31.28211900,10,0.00333894,357143.00000000,1,31.28211900,-0.44331922
1024,1,MS,357143.00000000,31.25029489,10,0.00333894,357143.00000000,1,31.25029489,-0.44406623
1025,1,MS,357143.00000000,31.21847021,10,0.00333894,357143.00000000,1,31.21847021,-0.44481452
1026,1,MS,357143.00000000,31.18666857,10,0.00333894,357143.00000000,1,31.18666857,-0.44556353
1027,1,MS,357143.00000000,31.15395827,10,0.00333894,357143.00000000,1,31.15395827,-0.44633526
1028,1,MS,357143.00000000,31.07747898,10,0.00333894,357143.00000000,1,31.07747898,-0.44814483
1029,1,MS,357143.00000000,30.98498677,10,0.00333894,357143.00000000,1,30.98498677,-0.45034309
1030,1,MS,357143.00000000,30.83925411,10,0.00333894,357143.00000000,1,30.83925411,-0.45382861
1031,1,MS,357143.00000000,30.66352102,10,0.00333894,357143.00000000,1,30.66352102,-0.45806756
1032,1,MS,357143.00000000,30.47656465,10,0.00333894,357143.00000000,1,30.47656465,-0.46262070
1033,1,MS,357143.00000000,30.26174078,10,0.00333894,357143.00000000,1,30.26174078,-0.46790844
1034,1,MS,357143.00000000,30.01311092,10,0.00333894,357143.00000000,1,30.01311092,-0.47410379
1035,1,MS,357143.00000000,29.81382282,10,0.00333894,357143.00000000,1,29.81382282,-0.47912882
1036,1,MS,357143.00000000,29.63511032,10,0.00333894,357143.00000000,1,29.63511032,-0.48368032
1037,1,MS,357143.00000000,29.49193511,10,0.00333894,357143.00000000,1,29.49193511,-0.48735792
1038,1,MS,357143.00000000,29.40310312,10,0.00333894,357143.00000000,1,29.40310312,-0.48965370
1039,1,MS,357143.00000000,29.33892650,10,0.00333894,357143.00000000,1,29.33892650,-0.49131901
1040,1,MS,357143.00000000,29.29205713,10,0.00333894,357143.00000000,1,29.29205713,-0.49253879
1041,1,MS,357143.00000000,29.26022986,10,0.00333894,357143.00000000,1,29.26022986,-0.49336883
1042,1,MS,357143.00000000,29.22839848,10,0.00333894,357143.00000000,1,29.22839848,-0.49420038
1043,1,MS,357143.00000000,29.19658526,10,0.00333894,357143.00000000,1,29.19658526,-0.49503285
1044,1,MS,357143.00000000,29.16476576,10,0.00333894,357143.00000000,1,29.16476576,-0.49586688
1045,1,MS,357143.00000000,29.13294664,10,0.00333894,357143.00000000,1,29.13294664,-0.49670231
1046,1,MS,357143.00000000,29.10113135,10,0.00333894,357143.00000000,1,29.10113135,-0.49753905
1047,1,MS,357143.00000000,29.06934130,10,0.00333894,357143.00000000,1,29.06934130,-0.49837654
1048,1,MS,357143.00000000,29.03755229,10,0.00333894,357143.00000000,1,29.03755229,-0.49921540
1049,1,MS,357143.00000000,29.00576563,10,0.00333894,357143.00000000,1,29.00576563,-0.50005562
1050,1,MS,357143.00000000,28.97396731,10,0.00333894,357143.00000000,1,28.97396731,-0.50089755
1051,1,MS,357143.00000000,28.94133458,10,0.00333894,357143.00000000,1,28.94133458,-0.50176306
1052,1,MS,357143.00000000,28.86699394,10,0.00333894,357143.00000000,1,28.86699394,-0.50374035
1053,1,MS,357143.00000000,28.77790195,10,0.00333894,357143.00000000,1,28.77790195,-0.50612027
1054,1,MS,357143.00000000,28.63893696,10,0.00333894,357143.00000000,1,28.63893696,-0.50985491
1055,1,MS,357143.00000000,28.47212816,10,0.00333894,357143.00000000,1,28.47212816,-0.51437425
1056,1,MS,357143.00000000,28.29460703,10,0.00333894,357143.00000000,1,28.29460703,-0.51922784
1057,1,MS,357143.00000000,28.09085169,10,0.00333894,357143.00000000,1,28.09085169,-0.52485516
1058,1,MS,357143.00000000,27.85446945,10,0.00333894,357143.00000000,1,27.85446945,-0.53146004
1059,1,MS,357143.00000000,27.66652187,10,0.00333894,357143.00000000,1,27.66652187,-0.53677085
1060,1,MS,357143.00000000,27.49770004,10,0.00333894,357143.00000000,1,27.49770004,-0.54158645
1061,1,MS,357143.00000000,27.36198826,10,0.00333894,357143.00000000,1,27.36198826,-0.54548891
1062,1,MS,357143.00000000,27.27677766,10,0.00333894,357143.00000000,1,27.27677766,-0.54795353
1063,1,MS,357143.00000000,27.21440740,10,0.00333894,357143.00000000,1,27.21440740,-0.54976458
1064,1,MS,357143.00000000,27.16770298,10,0.00333894,357143.00000000,1,27.16770298,-0.55112466
1065,1,MS,357143.00000000,27.13606213,10,0.00333894,357143.00000000,1,27.13606213,-0.55204798
1066,1,MS,357143.00000000,27.10440490,10,0.00333894,357143.00000000,1,27.10440490,-0.55297333
1067,1,MS,357143.00000000,27.07275965,10,0.00333894,357143.00000000,1,27.07275965,-0.55389988
1068,1,MS,357143.00000000,27.04112787,10,0.00333894,357143.00000000,1,27.04112787,-0.55482759
1069,1,MS,357143.00000000,27.00949842,10,0.00333894,357143.00000000,1,27.00949842,-0.55575678
1070,1,MS,357143.00000000,26.97791567,10,0.00333894,357143.00000000,1,26.97791567,-0.55668615
1071,1,MS,357143.00000000,26.94634978,10,0.00333894,357143.00000000,1,26.94634978,-0.55761658
1072,1,MS,357143.00000000,26.91480112,10,0.00333894,357143.00000000,1,26.91480112,-0.55854806
1073,1,MS,357143.00000000,26.88326953,10,0.00333894,357143.00000000,1,26.88326953,-0.55948058
1074,1,MS,357143.00000000,26.85175789,10,0.00333894,357143.00000000,1,26.85175789,-0.56041407
1075,1,MS,357143.00000000,26.81951482,10,0.00333894,357143.00000000,1,26.81951482,-0.56137085
1076,1,MS,357143.00000000,26.74819073,10,0.00333894,357143.00000000,1,26.74819073,-0.56349310
1077,1,MS,357143.00000000,26.66350096,10,0.00333894,357143.00000000,1,26.66350096,-0.56602348
1078,1,MS,357143.00000000,26.53238516,10,0.00333894,357143.00000000,1,26.53238516,-0.56996341
1079,1,MS,357143.00000000,26.37534810,10,0.00333894,357143.00000000,1,26.37534810,-0.57471837
1080,1,MS,357143.00000000,26.20831489,10,0.00333894,357143.00000000,1,26.20831489,-0.57981955
1081,1,MS,357143.00000000,26.01674312,10,0.00333894,357143.00000000,1,26.01674312,-0.58572590
1082,1,MS,357143.00000000,25.79486091,10,0.00333894,357143.00000000,1,25.79486091,-0.59264199
1083,1,MS,357143.00000000,25.61672048,10,0.00333894,357143.00000000,1,25.61672048,-0.59825370
1084,1,MS,357143.00000000,25.45780572,10,0.00333894,357143.00000000,1,25.45780572,-0.60330460
1085,1,MS,357143.00000000,25.32988358,10,0.00333894,357143.00000000,1,25.32988358,-0.60740140
1086,1,MS,357143.00000000,25.24893252,10,0.00333894,357143.00000000,1,25.24893252,-0.61000828
1087,1,MS,357143.00000000,25.18882910,10,0.00333894,357143.00000000,1,25.18882910,-0.61195103
1088,1,MS,357143.00000000,25.14280397,10,0.00333894,357143.00000000,1,25.14280397,-0.61344291
1089,1,MS,357143.00000000,25.11155033,10,0.00333894,357143.00000000,1,25.11155033,-0.61445805
