t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
376,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46204020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.85570259,NA,NA,NA,NA
376,1,MS,roots,0.06923542,12.38238909,0.16136058,0.14048947,0.02073966,4.66963591,NA,0.23341140,0.00043582,NA,0.24353539,0.28644611,NA,NA,NA,0.15310124,2.39092996,NA,1.41172923,NA,1.14791292,NA,NA,35.11780121,NA,NA,1.71056394,61.91194543,0.72152672,NA,NA,3.98746610,13.81011534,0.00019386,NA,0.08712554,31.24538243,NA,0.00000000,0.00024980,0.00000000,NA,NA,NA,211.53361686,6.94292827,0.68308273,NA,NA
376,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413842,NA
377,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.18752959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.68984558,NA,NA,NA,NA
377,1,MS,roots,0.06834133,11.74339730,0.16285980,0.14286445,0.02091688,4.66408541,NA,0.22915240,0.00043678,NA,0.24314882,0.27969957,NA,NA,NA,0.15164528,2.36005401,NA,1.40639945,NA,1.13785209,NA,NA,35.21167055,NA,NA,1.62723445,58.71698652,0.70453292,NA,NA,4.01299411,13.88825203,0.00019136,NA,0.08731689,31.68263438,NA,0.00000000,0.00025051,0.00000000,NA,NA,NA,205.65433655,6.85326879,0.67449367,NA,NA
377,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413936,NA
378,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.03304155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.40912009,NA,NA,NA,NA
378,1,MS,roots,0.06736236,11.12383184,0.17188764,0.15232388,0.02213695,4.65945224,NA,0.22414956,0.00043772,NA,0.24268864,0.27287517,NA,NA,NA,0.15005455,2.32624695,NA,1.40071203,NA,1.12626004,NA,NA,35.28998510,NA,NA,1.56379774,55.61915920,0.68734300,NA,NA,4.02394629,13.96436920,0.00018861,NA,0.08750551,32.09357005,NA,0.00000000,0.00026368,0.00000000,NA,NA,NA,199.69569458,6.75509781,0.66561836,NA,NA
378,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03414014,NA
379,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63982674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.91167913,NA,NA,NA,NA
379,1,MS,roots,0.06629562,13.24783510,0.47987395,0.45880865,0.06663963,4.66843897,NA,0.25481825,0.00043865,NA,0.24226395,0.26750992,NA,NA,NA,0.14855507,2.28940872,NA,1.39530099,NA,1.11359809,NA,NA,35.07234907,NA,NA,1.99789892,66.23917552,0.67382852,NA,NA,3.74001464,13.99505850,0.00018563,NA,0.08769114,32.18253399,NA,0.00000000,0.00079202,0.00000000,NA,NA,NA,194.44092663,6.64812469,0.65832894,NA,NA
379,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03416318,NA
380,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85680813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.97921440,NA,NA,NA,NA
380,1,MS,roots,0.06529589,15.36909641,0.58602528,0.62200331,0.09062653,4.68482755,NA,0.27205517,0.00043957,NA,0.24188359,0.26314052,NA,NA,NA,0.14597310,2.25488472,NA,1.39021189,NA,1.10063179,NA,NA,34.75744154,NA,NA,2.34843028,76.84548203,0.66282247,NA,NA,3.35981122,14.00070576,0.00018283,NA,0.08787396,32.09473029,NA,0.00000000,0.00107668,0.00000000,NA,NA,NA,189.80438184,6.54787181,0.65099721,NA,NA
380,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03510865,NA
381,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.50708159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.50864438,NA,NA,NA,NA
381,1,MS,roots,0.06436483,20.83484824,0.88582609,1.16326818,0.17202545,4.72503292,NA,0.29705449,0.00044047,NA,0.24168973,0.26157234,NA,NA,NA,0.14346495,2.22273213,NA,1.38625460,NA,1.08830855,NA,NA,34.12276204,NA,NA,3.22098366,104.17424122,0.65887238,NA,NA,2.66076690,13.92345822,0.00018022,NA,0.08805419,31.44710858,NA,0.00000000,0.00205507,0.00000000,NA,NA,NA,186.62123131,6.45450514,0.64672702,NA,NA
381,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03561489,NA
382,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34100313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.82611466,NA,NA,NA,NA
382,1,MS,roots,0.06370798,28.35181091,0.89343377,1.48894421,0.22515676,4.77941749,NA,0.30987115,0.00044136,NA,0.24189296,0.26330401,NA,NA,NA,0.14045354,2.20004903,NA,1.38461524,NA,1.08055492,NA,NA,33.55665986,NA,NA,4.39993738,141.75905456,0.66323427,NA,NA,2.03095673,13.79174872,0.00017838,NA,0.08823257,30.46205811,NA,0.00000000,0.00271548,0.00000000,NA,NA,NA,185.82336753,6.38863657,0.64565050,NA,NA
382,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03736500,NA
383,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.14873960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.93255552,NA,NA,NA,NA
383,1,MS,roots,0.06357125,36.61950879,0.80440681,1.59746502,0.24772246,4.83804538,NA,0.32030439,0.00044225,NA,0.24260872,0.26838151,NA,NA,NA,0.13867263,2.19532703,NA,1.38591643,NA,1.07970946,NA,NA,33.23263488,NA,NA,5.64483700,183.09754394,0.67602397,NA,NA,1.64336050,13.63699024,0.00017800,NA,0.08841057,29.37182766,NA,0.00000000,0.00302154,0.00000000,NA,NA,NA,187.88082825,6.37492455,0.64966287,NA,NA
383,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03854459,NA
384,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.00743206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.15589223,NA,NA,NA,NA
384,1,MS,roots,0.06407888,45.45223394,0.80769638,1.81665848,0.29053686,4.90561901,NA,0.32669154,0.00044315,NA,0.24382473,0.27724615,NA,NA,NA,0.13880289,2.21285715,NA,1.39004194,NA,1.08454127,NA,NA,33.03985512,NA,NA,6.94404082,227.26116969,0.69835303,NA,NA,1.38650188,13.43908206,0.00017942,NA,0.08858999,28.06649151,NA,0.00000000,0.00359594,0.00000000,NA,NA,NA,192.90247811,6.42582959,0.65987376,NA,NA
384,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03908802,NA
385,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.95704478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.10991552,NA,NA,NA,NA
385,1,MS,roots,0.06522337,54.64369739,0.85955494,2.07921448,0.34542922,4.98363504,NA,0.33098233,0.00044406,NA,0.24549587,0.29017097,NA,NA,NA,0.14034148,2.25238028,NA,1.39668988,NA,1.09301304,NA,NA,32.93626665,NA,NA,8.28678476,273.21848696,0.73090924,NA,NA,1.21769004,13.18615661,0.00018263,NA,0.08877261,26.50970616,NA,0.00000000,0.00435734,0.00000000,NA,NA,NA,201.03516051,6.54059927,0.67600831,NA,NA
385,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04010333,NA
386,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.50250607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.52382723,NA,NA,NA,NA
386,1,MS,roots,0.06695018,60.96539382,0.75324754,1.61928497,0.27610805,5.03978294,NA,0.37911805,0.00044500,NA,0.24751739,0.30460853,NA,NA,NA,0.14284354,2.31201275,NA,1.40522342,NA,1.10620260,NA,NA,33.10221337,NA,NA,9.05525319,304.82696908,0.76727589,NA,NA,1.31668657,13.00528261,0.00018746,NA,0.08896008,25.47478238,NA,0.00000000,0.00353135,0.00000000,NA,NA,NA,211.73435415,6.71376367,0.69496945,NA,NA
386,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04145158,NA
387,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78483861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.32507531,NA,NA,NA,NA
387,1,MS,roots,0.06903130,64.43301530,0.72778572,1.34195476,0.23291721,5.08257454,NA,0.42945237,0.00044596,NA,0.24965024,0.31967558,NA,NA,NA,0.14672846,2.38388104,NA,1.41425941,NA,1.12009592,NA,NA,33.34693036,NA,NA,9.33411835,322.16507651,0.80522817,NA,NA,1.49237226,12.86978420,0.00019329,NA,0.08915336,24.76589479,NA,0.00000000,0.00301031,0.00000000,NA,NA,NA,223.90851922,6.92245918,0.71605429,NA,NA
387,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03997400,NA
388,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78315675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.26940551,NA,NA,NA,NA
388,1,MS,roots,0.07117407,64.37103515,0.64671391,1.00392527,0.17552323,5.10975631,NA,0.47629249,0.00044696,NA,0.25173185,0.33387585,NA,NA,NA,0.15087625,2.45787771,NA,1.42287103,NA,1.13359439,NA,NA,33.67510013,NA,NA,9.07445573,321.85517573,0.84099710,NA,NA,1.74936797,12.79380156,0.00019929,NA,0.08935265,24.44065636,NA,0.00000000,0.00228200,0.00000000,NA,NA,NA,236.42746818,7.13733525,0.73648395,NA,NA
388,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03904083,NA
389,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.38193946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.48107220,NA,NA,NA,NA
389,1,MS,roots,0.07316430,57.87272749,0.40487816,0.51092902,0.08866704,5.11518024,NA,0.50743092,0.00044798,NA,0.25358802,0.34489403,NA,NA,NA,0.15491493,2.52660729,NA,1.43008393,NA,1.14665105,NA,NA,34.16912242,NA,NA,7.97390836,289.36363747,0.86875069,NA,NA,2.17022596,12.80674830,0.00020486,NA,0.08955751,24.64811326,NA,0.00000000,0.00115161,0.00000000,NA,NA,NA,247.51525905,7.33691637,0.75339697,NA,NA
389,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03773590,NA
390,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81517391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.00918288,NA,NA,NA,NA
390,1,MS,roots,0.07478213,48.39011049,0.27878657,0.30060689,0.05145837,5.11122447,NA,0.48963719,0.00044903,NA,0.25505339,0.35193796,NA,NA,NA,0.15892192,2.58247608,NA,1.43499265,NA,1.15673524,NA,NA,34.65893205,NA,NA,6.57462146,241.95055245,0.88649359,NA,NA,2.58525346,12.85829475,0.00020939,NA,0.08976690,25.08838579,NA,0.00000000,0.00066566,0.00000000,NA,NA,NA,255.49673001,7.49915158,0.76591326,NA,NA
390,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03572710,NA
391,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.09532384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.37044519,NA,NA,NA,NA
391,1,MS,roots,0.07589663,38.80550999,0.18459123,0.17761620,0.02989526,5.10185812,NA,0.44233877,0.00045009,NA,0.25612955,0.35505353,NA,NA,NA,0.16209300,2.62096364,NA,1.43764399,NA,1.16384262,NA,NA,35.11299117,NA,NA,5.19890371,194.02754993,0.89434139,NA,NA,2.96341595,12.93242361,0.00021251,NA,0.08997941,25.66295294,NA,0.00000000,0.00038451,0.00000000,NA,NA,NA,259.97464963,7.61091411,0.77327608,NA,NA
391,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03486836,NA
392,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.64563147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.16308737,NA,NA,NA,NA
392,1,MS,roots,0.07654422,27.87064081,0.13749797,0.12439372,0.02056972,5.09032177,NA,0.34660861,0.00045117,NA,0.25669567,0.35333421,NA,NA,NA,0.16399642,2.64332698,NA,1.43739783,NA,1.16673968,NA,NA,35.45511992,NA,NA,3.73682462,139.35320403,0.89001060,NA,NA,3.22900048,13.01656261,0.00021432,NA,0.09019373,26.29134458,NA,0.00000000,0.00026285,0.00000000,NA,NA,NA,259.64245975,7.67585414,0.77402630,NA,NA
392,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03437276,NA
393,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.22165954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.32720483,NA,NA,NA,NA
393,1,MS,roots,0.07661305,23.92930802,0.14680838,0.12784599,0.02078867,5.07916721,NA,0.31879643,0.00045224,NA,0.25708554,0.35011366,NA,NA,NA,0.16499703,2.64570395,NA,1.43616519,NA,1.16792195,NA,NA,35.73617146,NA,NA,3.20853304,119.64654011,0.88189838,NA,NA,3.43343897,13.10090022,0.00021452,NA,0.09040825,26.90965320,NA,0.00000000,0.00026394,0.00000000,NA,NA,NA,257.71875152,7.68275652,0.77219623,NA,NA
393,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03415565,NA
394,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.81841153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.17493772,NA,NA,NA,NA
394,1,MS,roots,0.07648752,20.85698891,0.15400698,0.13114108,0.02098978,5.06848589,NA,0.29415534,0.00045331,NA,0.25732925,0.34574604,NA,NA,NA,0.16540186,2.64136915,NA,1.43412935,NA,1.16758972,NA,NA,35.96948746,NA,NA,2.79720960,104.28494457,0.87089682,NA,NA,3.59026745,13.18530641,0.00021417,NA,0.09062242,27.51488301,NA,0.00000000,0.00026479,0.00000000,NA,NA,NA,254.56675041,7.67016887,0.76847715,NA,NA
394,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03415705,NA
395,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43600922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.67092744,NA,NA,NA,NA
395,1,MS,roots,0.07620046,18.46925305,0.15962060,0.13438017,0.02119152,5.05834825,NA,0.27353172,0.00045438,NA,0.25744589,0.34048535,NA,NA,NA,0.16532263,2.63145599,NA,1.43140933,NA,1.16583575,NA,NA,36.16470686,NA,NA,2.47820515,92.34626527,0.85764571,NA,NA,3.70928638,13.26965336,0.00021336,NA,0.09083578,28.10471072,NA,0.00000000,0.00026563,0.00000000,NA,NA,NA,250.45632765,7.64138244,0.76325387,NA,NA
395,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03415793,NA
396,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07434913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.90828580,NA,NA,NA,NA
396,1,MS,roots,0.07577171,16.62297289,0.16409198,0.13752945,0.02139004,5.04881873,NA,0.25720647,0.00045544,NA,0.25746092,0.33462809,NA,NA,NA,0.16486873,2.61664968,NA,1.42815717,NA,1.16281022,NA,NA,36.33294401,NA,NA,2.23178120,83.11486446,0.84289192,NA,NA,3.80175183,13.35377500,0.00021216,NA,0.09104794,28.67706091,NA,0.00000000,0.00026643,0.00000000,NA,NA,NA,245.70305972,7.59838697,0.75695774,NA,NA
396,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03415883,NA
397,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.73077233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.60125392,NA,NA,NA,NA
397,1,MS,roots,0.07522835,15.15987317,0.16760875,0.14060809,0.02158910,5.03992038,NA,0.24412371,0.00045649,NA,0.25737815,0.32827294,NA,NA,NA,0.16410914,2.59788553,NA,1.42440269,NA,1.15847088,NA,NA,36.47799089,NA,NA,2.03754627,75.79936586,0.82688398,NA,NA,3.87157036,13.43757694,0.00021064,NA,0.09125858,29.23097351,NA,0.00000000,0.00026724,0.00000000,NA,NA,NA,240.42120101,7.54389848,0.74976023,NA,NA
397,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03415971,NA
398,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.40401131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.81906708,NA,NA,NA,NA
398,1,MS,roots,0.07457297,14.00933205,0.17026515,0.14348146,0.02176886,5.03167636,NA,0.23418937,0.00045753,NA,0.25720850,0.32156915,NA,NA,NA,0.16309417,2.57525321,NA,1.42021428,NA,1.15284169,NA,NA,36.60564090,NA,NA,1.88546792,70.04666026,0.80999787,NA,NA,3.92464740,13.52093217,0.00020880,NA,0.09146738,29.76550018,NA,0.00000000,0.00026780,0.00000000,NA,NA,NA,234.77447993,7.47817736,0.74187182,NA,NA
398,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03416058,NA
399,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.09128769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.03736452,NA,NA,NA,NA
399,1,MS,roots,0.07381664,12.99605779,0.17225478,0.14619574,0.02193722,5.02409483,NA,0.22511900,0.00045857,NA,0.25695479,0.31459187,NA,NA,NA,0.16186526,2.54913454,NA,1.41561457,NA,1.14586892,NA,NA,36.71897166,NA,NA,1.75363804,64.98028895,0.79242285,NA,NA,3.96416152,13.60372087,0.00020669,NA,0.09167407,30.28009826,NA,0.00000000,0.00026823,0.00000000,NA,NA,NA,228.84995339,7.40233238,0.73341192,NA,NA
