t,plant,axis,C_exudated,GA,Growth,LAI_turgor,SAM_height,SAM_temperature,Total_Transpiration,Total_Transpiration_turgor,Tr,cohort,delta_plant_water_content,delta_teq,delta_teq_roots,green_area,mstruct,nb_leaves,plant_WC_DM,plant_water_content,res,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium,total_water_influx,xylem_water_potential
1050,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,420.86798492,NA,NA,290649.49144838,NA,-0.11900251
1050,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,420.86798492,NA,NA,290649.49144838,NA,-0.11900251
1050,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,420.86798492,NA,NA,290649.49144838,NA,-0.11900251
1050,1,MS,3.41661916,False,0.00083514,0.00000000,0,10.00000000,0.00111641,0.03232387,NA,1,0.00083131,2883.20598615,2883.20598615,0.00550893,0.62247546,15,90.93321581,0.54841426,0.00000000,0.00011596,vegetative,420.86798492,2.07429399,4.34379442,290649.49144838,0.03232004,-0.03483121
1051,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,421.26843020,NA,NA,293532.69743453,NA,-0.11900251
1051,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,421.26843020,NA,NA,293532.69743453,NA,-0.11900251
1051,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,421.26843020,NA,NA,293532.69743453,NA,-0.11900251
1051,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,421.26843020,NA,NA,293532.69743453,NA,-0.11900251
1051,1,MS,3.78448947,False,0.00083347,0.00000000,0,10.00000000,0.00301390,0.08422037,NA,1,0.00082970,2883.20598615,2883.20598615,0.00551199,0.62342294,15,90.94393815,0.54912832,0.00000000,0.00017394,vegetative,421.26843020,2.04567658,11.90675754,293532.69743453,0.08421660,-0.03487335
1052,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,421.66887548,NA,NA,296415.90342069,NA,-0.11900251
1052,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,421.66887548,NA,NA,296415.90342069,NA,-0.11900251
1052,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,421.66887548,NA,NA,296415.90342069,NA,-0.11900251
1052,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,421.66887548,NA,NA,296415.90342069,NA,-0.11900251
1052,1,MS,4.02810661,False,0.00081976,0.00000000,0,10.00000000,0.00393595,0.10880322,NA,1,0.00086480,2883.20598615,2883.20598615,0.00551459,0.62438874,15,90.96064145,0.55024407,0.00000000,0.00023191,vegetative,421.66887548,2.01755954,7.46650353,296415.90342069,0.10884826,-0.03674157
1053,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,422.06932075,NA,NA,299299.10940684,NA,-0.11900251
1053,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,422.06932075,NA,NA,299299.10940684,NA,-0.11900251
1053,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,422.06932075,NA,NA,299299.10940684,NA,-0.11900251
1053,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,422.06932075,NA,NA,299299.10940684,NA,-0.11900251
1053,1,MS,4.84818434,False,0.00081412,0.00000000,0,10.00000000,0.00692249,0.18889966,NA,1,0.00082216,2883.20598615,2883.20598615,0.00551993,0.62533532,15,90.97265197,0.55104889,0.00000000,0.00028987,vegetative,422.06932075,1.99734140,9.47934228,299299.10940684,0.18890770,-0.03762781
1054,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,422.46976603,NA,NA,302182.31539300,NA,-0.11900251
1054,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,422.46976603,NA,NA,302182.31539300,NA,-0.11900251
1054,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,422.46976603,NA,NA,302182.31539300,NA,-0.11900251
1054,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,422.46976603,NA,NA,302182.31539300,NA,-0.11900251
1054,1,MS,6.23434858,False,0.00079344,0.00000000,0,10.00000000,0.00889929,0.24170034,NA,1,0.00083589,2883.20598615,2883.20598615,0.00552299,0.62630180,15,90.98618320,0.55195820,0.00000000,0.00034783,vegetative,422.46976603,1.98933316,10.29329134,302182.31539300,0.24174279,-0.04050975
1055,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,422.87021130,NA,NA,305065.52137915,NA,-0.11900251
1055,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,422.87021130,NA,NA,305065.52137915,NA,-0.11900251
1055,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,422.87021130,NA,NA,305065.52137915,NA,-0.11900251
1055,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,422.87021130,NA,NA,305065.52137915,NA,-0.11900251
1055,1,MS,7.95140953,False,0.00078282,0.00000000,0,10.00000000,0.00980787,0.26586080,NA,1,0.00088677,2883.20598615,2883.20598615,0.00552654,0.62727268,15,91.00051477,0.55292426,0.00000000,0.00040579,vegetative,422.87021130,1.99950677,10.40927241,305065.52137915,0.26596475,-0.04241107
1056,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,423.27065658,NA,NA,307948.72736531,NA,-0.11900251
1056,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,423.27065658,NA,NA,307948.72736531,NA,-0.11900251
1056,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,423.27065658,NA,NA,307948.72736531,NA,-0.11900251
1056,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,423.27065658,NA,NA,307948.72736531,NA,-0.11900251
1056,1,MS,9.81908397,False,0.00078059,0.00000000,0,10.00000000,0.01154639,0.31190787,NA,1,0.00087633,2883.20598615,2883.20598615,0.00553027,0.62825668,15,91.01410730,0.55384336,0.00000000,0.00046373,vegetative,423.27065658,2.02553446,10.88096019,307948.72736531,0.31200361,-0.04328268
1057,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,423.67110185,NA,NA,310831.93335146,NA,-0.11900251
1057,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,423.67110185,NA,NA,310831.93335146,NA,-0.11900251
1057,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,423.67110185,NA,NA,310831.93335146,NA,-0.11900251
1057,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,423.67110185,NA,NA,310831.93335146,NA,-0.11900251
1057,1,MS,11.81317577,False,0.00077309,0.00000000,0,10.00000000,0.01386297,0.37333822,NA,1,0.00084342,2883.20598615,2883.20598615,0.00553374,0.62926543,15,91.02710400,0.55472477,0.00000000,0.00052167,vegetative,423.67110185,2.06693334,11.40478988,310831.93335146,0.37340855,-0.04493999
1058,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,424.07154713,NA,NA,313715.13933761,NA,-0.11900251
1058,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,424.07154713,NA,NA,313715.13933761,NA,-0.11900251
1058,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,424.07154713,NA,NA,313715.13933761,NA,-0.11900251
1058,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,424.07154713,NA,NA,313715.13933761,NA,-0.11900251
1058,1,MS,13.56002151,False,0.00076014,0.00000000,0,10.00000000,0.01131541,0.30549690,NA,1,0.00079403,2883.20598615,2883.20598615,0.00553710,0.63032144,15,91.04266340,0.55578334,0.00000000,0.00057960,vegetative,424.07154713,2.12142617,9.84275767,313715.13933761,0.30553078,-0.04715030
1059,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,424.47199241,NA,NA,316598.34532377,NA,-0.11900251
1059,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,424.47199241,NA,NA,316598.34532377,NA,-0.11900251
1059,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,424.47199241,NA,NA,316598.34532377,NA,-0.11900251
1059,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,424.47199241,NA,NA,316598.34532377,NA,-0.11900251
1059,1,MS,14.71789519,False,0.00078543,0.00000000,0,10.00000000,0.00974609,0.26365289,NA,1,0.00088409,2883.20598615,2883.20598615,0.00554163,0.63139639,15,91.05731724,0.55678367,0.00000000,0.00063752,vegetative,424.47199241,2.18357791,9.04171751,316598.34532377,0.26375156,-0.04470624
1060,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,424.87243768,NA,NA,319481.55130992,NA,-0.11900251
1060,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,424.87243768,NA,NA,319481.55130992,NA,-0.11900251
1060,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,424.87243768,NA,NA,319481.55130992,NA,-0.11900251
1060,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,424.87243768,NA,NA,319481.55130992,NA,-0.11900251
1060,1,MS,15.19113816,False,0.00080229,0.00000000,0,10.00000000,0.00757913,0.20568028,NA,1,0.00082089,2883.20598615,2883.20598615,0.00554571,0.63250109,15,91.07161162,0.55776263,0.00000000,0.00069544,vegetative,424.87243768,2.25033980,8.18415319,319481.55130992,0.20569888,-0.04320310
1061,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,425.27288296,NA,NA,322364.75729608,NA,-0.11900251
1061,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,425.27288296,NA,NA,322364.75729608,NA,-0.11900251
1061,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,425.27288296,NA,NA,322364.75729608,NA,-0.11900251
1061,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,425.27288296,NA,NA,322364.75729608,NA,-0.11900251
1061,1,MS,14.64572538,False,0.00082137,0.00000000,0,10.00000000,0.00414968,0.11407207,NA,1,0.00081928,2883.20598615,2883.20598615,0.00554966,0.63363882,15,91.08600108,0.55875127,0.00000000,0.00075335,vegetative,425.27288296,2.30603388,6.94726894,322364.75729608,0.11406998,-0.04111381
1062,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,425.67332823,NA,NA,325247.96328223,NA,-0.11900251
1062,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,425.67332823,NA,NA,325247.96328223,NA,-0.11900251
1062,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,425.67332823,NA,NA,325247.96328223,NA,-0.11900251
1062,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,425.67332823,NA,NA,325247.96328223,NA,-0.11900251
1062,1,MS,13.02292645,False,0.00085033,0.00000000,0,10.00000000,0.00256353,0.07180472,NA,1,0.00091565,2883.20598615,2883.20598615,0.00555378,0.63476764,15,91.09789440,0.55957083,0.00000000,0.00081127,vegetative,425.67332823,2.35558356,6.39698713,325247.96328223,0.07187003,-0.03781585
1063,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,426.07377351,NA,NA,328131.16926839,NA,-0.11900251
1063,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,426.07377351,NA,NA,328131.16926839,NA,-0.11900251
1063,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,426.07377351,NA,NA,328131.16926839,NA,-0.11900251
1063,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,426.07377351,NA,NA,328131.16926839,NA,-0.11900251
1063,1,MS,10.95219310,False,0.00086287,0.00000000,0,10.00000000,0.00161074,0.04644574,NA,1,0.00087800,2883.20598615,2883.20598615,0.00555687,0.63589633,15,91.10869421,0.56031693,0.00000000,0.00086920,vegetative,426.07377351,2.38838583,5.47264109,328131.16926839,0.04646087,-0.03629770
1064,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,426.47421879,NA,NA,331014.37525454,NA,-0.11900251
1064,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,426.47421879,NA,NA,331014.37525454,NA,-0.11900251
1064,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,426.47421879,NA,NA,331014.37525454,NA,-0.11900251
1064,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,426.47421879,NA,NA,331014.37525454,NA,-0.11900251
1064,1,MS,7.89260523,False,0.00086895,0.00000000,0,10.00000000,0.00109522,0.03158050,NA,1,0.00087354,2883.20598615,2883.20598615,0.00555953,0.63701744,15,91.11889398,0.56102324,0.00000000,0.00092714,vegetative,426.47421879,2.40019527,4.15111016,331014.37525454,0.03158509,-0.03538342
1065,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,426.87466406,NA,NA,333897.58124070,NA,-0.11900251
1065,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,426.87466406,NA,NA,333897.58124070,NA,-0.11900251
1065,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,426.87466406,NA,NA,333897.58124070,NA,-0.11900251
1065,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,426.87466406,NA,NA,333897.58124070,NA,-0.11900251
1065,1,MS,6.93993191,False,0.00087136,0.00000000,0,10.00000000,0.00109647,0.03159832,NA,1,0.00090616,2883.20598615,2883.20598615,0.00556185,0.63813101,15,91.12961569,0.56176745,0.00000000,0.00098508,vegetative,426.87466406,2.39466428,4.10689478,333897.58124070,0.03163312,-0.03484811
1066,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,427.27510934,NA,NA,336780.78722685,NA,-0.11900251
1066,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,427.27510934,NA,NA,336780.78722685,NA,-0.11900251
1066,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,427.27510934,NA,NA,336780.78722685,NA,-0.11900251
1066,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,427.27510934,NA,NA,336780.78722685,NA,-0.11900251
1066,1,MS,6.22013584,False,0.00086934,0.00000000,0,10.00000000,0.00109767,0.03161411,NA,1,0.00093718,2883.20598615,2883.20598615,0.00556390,0.63923445,15,91.14044701,0.56252109,0.00000000,0.00104304,vegetative,427.27510934,2.38104416,4.06403046,336780.78722685,0.03168195,-0.03484992
1067,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,427.67555461,NA,NA,339663.99321301,NA,-0.11900251
1067,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,427.67555461,NA,NA,339663.99321301,NA,-0.11900251
1067,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,427.67555461,NA,NA,339663.99321301,NA,-0.11900251
1067,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,427.67555461,NA,NA,339663.99321301,NA,-0.11900251
1067,1,MS,5.61264671,False,0.00086703,0.00000000,0,10.00000000,0.00110020,0.03166489,NA,1,0.00087338,2883.20598615,2883.20598615,0.00556602,0.64033331,15,91.15139304,0.56328459,0.00000000,0.00110100,vegetative,427.67555461,2.36303457,4.02077895,339663.99321301,0.03167124,-0.03485161
1068,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,428.07599989,NA,NA,342547.19919916,NA,-0.11900251
1068,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,428.07599989,NA,NA,342547.19919916,NA,-0.11900251
1068,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,428.07599989,NA,NA,342547.19919916,NA,-0.11900251
1068,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,428.07599989,NA,NA,342547.19919916,NA,-0.11900251
1068,1,MS,5.15942322,False,0.00086514,0.00000000,0,10.00000000,0.00110208,0.03170068,NA,1,0.00097769,2883.20598615,2883.20598615,0.00556814,0.64141028,15,91.16239602,0.56405397,0.00000000,0.00115896,vegetative,428.07599989,2.34048117,3.97856910,342547.19919916,0.03181323,-0.03485114
1069,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,428.47644516,NA,NA,345430.40518531,NA,-0.11900251
1069,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,428.47644516,NA,NA,345430.40518531,NA,-0.11900251
1069,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,428.47644516,NA,NA,345430.40518531,NA,-0.11900251
1069,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,428.47644516,NA,NA,345430.40518531,NA,-0.11900251
1069,1,MS,4.78864138,False,0.00086293,0.00000000,0,10.00000000,0.00110314,0.03171430,NA,1,0.00098623,2883.20598615,2883.20598615,0.00557004,0.64248642,15,91.17285375,0.56478700,0.00000000,0.00121693,vegetative,428.47644516,2.31483281,3.93644958,345430.40518531,0.03183761,-0.03485618
1070,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,428.87689044,NA,NA,348313.61117147,NA,-0.11900251
1070,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,428.87689044,NA,NA,348313.61117147,NA,-0.11900251
1070,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,428.87689044,NA,NA,348313.61117147,NA,-0.11900251
1070,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,428.87689044,NA,NA,348313.61117147,NA,-0.11900251
1070,1,MS,4.46799008,False,0.00086058,0.00000000,0,10.00000000,0.00110425,0.03172729,NA,1,0.00097681,2883.20598615,2883.20598615,0.00557169,0.64354973,15,91.18329129,0.56552035,0.00000000,0.00127490,vegetative,428.87689044,2.28741026,3.89327710,348313.61117147,0.03184352,-0.03485698
1071,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,429.27733572,NA,NA,351196.81715762,NA,-0.11900251
1071,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,429.27733572,NA,NA,351196.81715762,NA,-0.11900251
1071,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,429.27733572,NA,NA,351196.81715762,NA,-0.11900251
1071,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,429.27733572,NA,NA,351196.81715762,NA,-0.11900251
1071,1,MS,4.20920545,False,0.00085857,0.00000000,0,10.00000000,0.00110535,0.03173971,NA,1,0.00096699,2883.20598615,2883.20598615,0.00557328,0.64459932,15,91.19379872,0.56626037,0.00000000,0.00133288,vegetative,429.27733572,2.25762635,3.85006519,351196.81715762,0.03184813,-0.03485711
1072,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,12,NA,NA,0.00000000,NA,vegetative,429.67778099,NA,NA,354080.02314378,NA,-0.11900251
1072,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,11,NA,NA,0.00000000,NA,vegetative,429.67778099,NA,NA,354080.02314378,NA,-0.11900251
1072,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,10,NA,NA,0.00000000,NA,vegetative,429.67778099,NA,NA,354080.02314378,NA,-0.11900251
1072,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,9,NA,NA,0.00000000,NA,vegetative,429.67778099,NA,NA,354080.02314378,NA,-0.11900251
