t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,Growth,LSIW,LSSW,Nstruct,Respi_growth,SL_ratio,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,WC_mstruct,amino_acids,delta_hiddenzone_dimensions_plastic,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,delta_teq,epsilon_volume,fructan,hiddenzone_age,init_leaf_L,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,length,length_hz_En,mean_conc_sucrose,mstruct,nb_replications,omega,organ_volume,osmotic_water_potential,phi_length,phi_thickness,phi_volume,phi_width,proteins,ratio_DZ,res,resistance,sheath_Lmax,sheath_is_emerged,sucrose,sucrose_consumption_mstruct,temperature,thickness,thickness_prev,total_water_potential,turgor_water_potential,volume,water_content,water_influx,water_outflow,width,width_prev
0,1,b'T2',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000264,NA,0.00006000,3600.00000000,NA,0.00000000,1099440.00000000,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016264,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016264,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T2',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000110,NA,0.00006000,3600.00000000,NA,0.00000000,551520.00000000,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007110,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007110,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T2',6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000072,NA,0.00006000,3600.00000000,NA,0.00000000,3600.00000000,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005072,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005072,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00576000,NA,0.00000000,0.00006000,NA,0.00001306,NA,0.00006000,3600.00000000,NA,0.00000000,2195280.00000000,0.00072000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00073306,NA,NA,0.00000002,0.00000305,False,True,NA,NA,0.02900000,0.00073306,NA,NA,0.00000305,NA,NA,NA,NA,NA,NA,NA,NA,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01790000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199000,NA,0.00000000,0.00006000,NA,0.00000537,NA,0.00006000,3600.00000000,NA,0.00000000,1647360.00000000,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031537,NA,NA,0.00000001,0.00000105,False,True,NA,NA,0.02900000,0.00031537,NA,NA,0.00000105,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00619000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000264,NA,0.00006000,3600.00000000,NA,0.00000000,1099440.00000000,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016264,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016264,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000110,NA,0.00006000,3600.00000000,NA,0.00000000,551520.00000000,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007110,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007110,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000072,NA,0.00006000,3600.00000000,NA,0.00000000,3600.00000000,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005072,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005072,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199000,NA,0.00000000,0.00006000,NA,0.00000537,NA,0.00006000,3600.00000000,NA,0.00000000,1647360.00000000,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031537,NA,NA,0.00000001,0.00000105,False,True,NA,NA,0.02900000,0.00031537,NA,NA,0.00000105,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00619000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000264,NA,0.00006000,3600.00000000,NA,0.00000000,1099440.00000000,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016264,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016264,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000110,NA,0.00006000,3600.00000000,NA,0.00000000,551520.00000000,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007110,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007110,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000072,NA,0.00006000,3600.00000000,NA,0.00000000,3600.00000000,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005072,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005072,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,MS,3,0.19404558,NA,NA,0.00014861,1.00000000,0.09000000,0.00001022,6.48629677,NA,22.00000000,NA,NA,NA,NA,87.97653959,0.54994638,0.35832314,0.00000000,0.00010000,0.00000000,0.00000000,3600.00000000,0.00000000,3600.00000000,15.38461538,4.44185298,3839040.00000000,0.10250000,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,867600.00000000,False,0.09342666,0.10280238,0.10280238,0.00402230,0.00001022,0.00205341,True,True,False,1573600.00000000,0.02895000,0.02895000,0.02895000,1800.00000000,0.00205473,1.00000000,0.94665160,0.00000005,-0.53347103,0.04133257,0.00001021,0.04135502,0.00001225,7.43991959,0.00000000,0.00000000,8107.26641361,0.02937334,False,-17.03201607,19.45889030,12.00000000,0.00044797,0.00045000,-0.03401443,0.49945660,0.00000001,0.01500000,0.00014861,0.00000000,0.00398558,0.00250000
0,1,MS,4,0.00361829,NA,NA,0.00023465,NA,NA,0.00000253,0.12094752,NA,NA,NA,NA,NA,NA,96.05095537,0.47538171,0.65423181,0.00000009,0.00002000,0.00000000,0.00000000,3600.00000000,0.00000000,3600.00000000,15.38461538,3.50000000,3291120.00000000,0.02650000,0.00001009,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02700728,0.02700728,0.00202702,0.00000253,0.00050613,False,True,False,760600.00000000,0.02894000,0.02700728,0.02894000,1809.35024681,0.00050630,1.00000000,0.30367097,0.00000003,-0.44073411,0.11749050,0.00002901,0.11755432,0.00003481,4.79000000,0.09050762,0.00000000,13402.81790503,0.03399352,False,2.43620990,0.36284257,12.00000000,0.00050652,0.00045000,-0.03455336,0.40618075,0.00000001,0.01206400,0.00023465,0.00000000,0.00198909,0.00400000
0,1,MS,5,0.00014467,NA,NA,0.00000000,NA,NA,0.00000006,0.00483584,NA,NA,NA,NA,NA,NA,NA,0.02095533,NA,0.00000043,0.00006000,0.00000000,0.00005523,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,2743200.00000000,0.00200000,0.00005043,NA,NA,0.02900000,0.00000000,0.00000001,True,False,False,0.00000000,False,NA,0.00205523,0.00205523,NA,0.00000006,0.00001160,False,True,False,NA,0.02900000,0.00205523,0.02894000,1819.28740468,0.00001161,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21100000,1.00000000,0.00000000,NA,NA,False,0.04645664,0.01450752,12.00000000,0.00050000,0.00051000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00200000
0,1,MS,6,0.00002524,NA,NA,0.00000000,NA,NA,0.00000002,0.00084363,NA,NA,NA,NA,NA,NA,NA,0.00573476,NA,0.00000000,0.00006000,0.00000000,0.00001306,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,2195280.00000000,0.00072000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073306,0.00073306,NA,0.00000002,0.00000312,False,True,False,NA,0.02900000,0.00073306,0.02894000,NA,0.00000312,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01452547,0.00253090,12.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,7,0.00000817,NA,NA,0.00000000,NA,NA,0.00000001,0.00027312,NA,NA,NA,NA,NA,NA,NA,0.00198183,NA,0.00000000,0.00006000,0.00000000,0.00000537,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,1647360.00000000,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031537,0.00031537,NA,0.00000001,0.00000107,False,True,False,NA,0.02900000,0.00031537,0.02894000,NA,0.00000107,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00509751,0.00081937,12.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,8,0.00000334,NA,NA,0.00000000,NA,NA,0.00000000,0.00011179,NA,NA,NA,NA,NA,NA,NA,0.00087866,NA,0.00000000,0.00006000,0.00000000,0.00000264,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,1099440.00000000,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016264,0.00016264,NA,0.00000000,0.00000048,False,True,False,NA,0.02900000,0.00016264,0.02894000,NA,0.00000048,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00230286,0.00033536,12.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,9,0.00000110,NA,NA,0.00000000,NA,NA,0.00000000,0.00003679,NA,NA,NA,NA,NA,NA,NA,0.00033790,NA,0.00000000,0.00006000,0.00000000,0.00000110,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,551520.00000000,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007110,0.00007110,NA,0.00000000,0.00000018,False,True,False,NA,0.02900000,0.00007110,0.02894000,NA,0.00000018,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00090283,0.00011038,12.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,10,0.00000066,NA,NA,0.00000000,NA,NA,0.00000000,0.00002206,NA,NA,NA,NA,NA,NA,NA,0.00023734,NA,0.00000000,0.00006000,0.00000000,0.00000072,0.00000000,0.00006000,3600.00000000,15.38461538,0.00000000,3600.00000000,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005072,0.00005072,NA,0.00000000,0.00000013,False,True,False,NA,0.02900000,0.00005072,0.02894000,NA,0.00000013,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00065177,0.00006617,12.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
1,1,b'T1',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47538171,NA,0.00000009,0.00000729,NA,0.00000000,3600.00000000,0.00000721,3600.00000000,NA,3.50000000,3294720.00000000,0.02700728,0.00001017,NA,NA,0.02895729,0.00000000,0.00000017,True,NA,False,0.00000000,False,0.09910648,0.02700728,NA,0.00202702,0.00000253,0.00050613,False,True,NA,764200.00000000,0.02894721,NA,NA,1816.20339156,0.00050630,NA,NA,NA,NA,NA,NA,NA,NA,4.79000000,0.08927756,0.00000000,NA,0.03399352,False,2.43620990,NA,12.00000000,0.00050652,0.00044797,NA,NA,NA,NA,NA,NA,0.00198909,0.00398558
1,1,b'T1',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02095533,NA,0.00000044,-0.00005279,NA,0.00005625,NA,-0.00010322,3600.00000000,NA,0.00000000,2746800.00000000,0.00205523,0.00005087,NA,NA,0.02894721,0.00000000,0.00000001,True,NA,False,0.00000000,False,NA,0.00211148,NA,NA,0.00000006,0.00001160,False,True,NA,NA,0.02889678,0.00211148,NA,1829.57507187,0.00001161,NA,NA,NA,NA,NA,NA,NA,NA,0.21100000,1.00000000,0.00000000,NA,NA,False,0.04645664,NA,12.00000000,0.00050000,0.00050652,NA,NA,NA,NA,NA,NA,0.00300000,0.00198909
1,1,b'T1',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00573476,NA,0.00000000,0.00000729,NA,0.00001323,NA,0.00000729,3600.00000000,NA,0.00000000,2198880.00000000,0.00073306,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00074629,NA,NA,0.00000002,0.00000312,False,True,NA,NA,0.02900729,0.00074629,NA,NA,0.00000312,NA,NA,NA,NA,NA,NA,NA,NA,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01452547,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
1,1,b'T1',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198183,NA,0.00000000,0.00000729,NA,0.00000543,NA,0.00000729,3600.00000000,NA,0.00000000,1650960.00000000,0.00031537,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00032080,NA,NA,0.00000001,0.00000107,False,True,NA,NA,0.02900729,0.00032080,NA,NA,0.00000107,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00509751,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
1,1,b'T1',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00087866,NA,0.00000000,0.00000729,NA,0.00000267,NA,0.00000729,3600.00000000,NA,0.00000000,1103040.00000000,0.00016264,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016531,NA,NA,0.00000000,0.00000048,False,True,NA,NA,0.02900729,0.00016531,NA,NA,0.00000048,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00230286,NA,12.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
