t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,Growth,LSIW,LSSW,Nstruct,Respi_growth,SL_ratio,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,WC_mstruct,amino_acids,delta_hiddenzone_dimensions_plastic,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,delta_teq,epsilon_volume,fructan,hiddenzone_age,init_leaf_L,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,length,length_hz_En,mean_conc_sucrose,mstruct,nb_replications,omega,organ_volume,osmotic_water_potential,phi_length,phi_thickness,phi_volume,phi_width,proteins,ratio_DZ,res,resistance,sheath_Lmax,sheath_is_emerged,sucrose,sucrose_consumption_mstruct,temperature,thickness,thickness_prev,total_water_potential,turgor_water_potential,volume,water_content,water_influx,water_outflow,width,width_prev
0,1,b'T2',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000236,NA,0.00006000,3224.08248997,NA,0.00000000,1099064.08248997,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016236,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016236,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T2',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000098,NA,0.00006000,3224.08248997,NA,0.00000000,551144.08248997,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007098,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007098,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T2',6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000065,NA,0.00006000,3224.08248997,NA,0.00000000,3224.08248997,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005065,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005065,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00576000,NA,0.00000000,0.00006000,NA,0.00001169,NA,0.00006000,3224.08248997,NA,0.00000000,2194904.08248997,0.00072000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00073169,NA,NA,0.00000002,0.00000305,False,True,NA,NA,0.02900000,0.00073169,NA,NA,0.00000305,NA,NA,NA,NA,NA,NA,NA,NA,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01790000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199000,NA,0.00000000,0.00006000,NA,0.00000481,NA,0.00006000,3224.08248997,NA,0.00000000,1646984.08248997,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031481,NA,NA,0.00000001,0.00000105,False,True,NA,NA,0.02900000,0.00031481,NA,NA,0.00000105,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00619000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000236,NA,0.00006000,3224.08248997,NA,0.00000000,1099064.08248997,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016236,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016236,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000098,NA,0.00006000,3224.08248997,NA,0.00000000,551144.08248997,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007098,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007098,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000065,NA,0.00006000,3224.08248997,NA,0.00000000,3224.08248997,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005065,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005065,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199000,NA,0.00000000,0.00006000,NA,0.00000481,NA,0.00006000,3224.08248997,NA,0.00000000,1646984.08248997,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031481,NA,NA,0.00000001,0.00000105,False,True,NA,NA,0.02900000,0.00031481,NA,NA,0.00000105,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00619000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000236,NA,0.00006000,3224.08248997,NA,0.00000000,1099064.08248997,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016236,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016236,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000098,NA,0.00006000,3224.08248997,NA,0.00000000,551144.08248997,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007098,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007098,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000065,NA,0.00006000,3224.08248997,NA,0.00000000,3224.08248997,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005065,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005065,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,11.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,MS,3,0.19170299,NA,NA,0.00013240,1.00000000,0.09000000,0.00001022,6.40799201,NA,22.00000000,NA,NA,NA,NA,87.97653959,0.55534418,0.31925186,0.00000000,0.00010000,0.00000000,0.00000000,3224.08248997,0.00000000,3224.08248997,15.38461538,4.46009349,3838664.08248997,0.10250000,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,867224.08248997,False,0.09342666,0.10276262,0.10276262,0.00401993,0.00001022,0.00205305,True,True,False,1573224.08248997,0.02895000,0.02895000,0.02895000,1800.00000000,0.00205437,1.00000000,0.94665160,0.00000005,-0.53160019,0.03705267,0.00000915,0.03707280,0.00001098,7.47047169,0.00000000,0.00000000,8107.93566106,0.02937334,False,-16.68219505,19.22397604,11.00000000,0.00044795,0.00045000,-0.03397796,0.49762223,0.00000001,0.01500000,0.00013240,0.00000000,0.00398544,0.00250000
0,1,MS,4,0.00309396,NA,NA,0.00020838,NA,NA,0.00000252,0.10342090,NA,NA,NA,NA,NA,NA,96.04255001,0.47590604,0.58105377,0.00000008,0.00002000,0.00000000,0.00000000,3224.08248997,0.00000000,3224.08248997,15.38461538,3.50000000,3290744.08248997,0.02650000,0.00001008,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02693409,0.02693409,0.00202414,0.00000252,0.00050466,False,True,False,760224.08248997,0.02894000,0.02693409,0.02894000,1808.37588065,0.00050483,1.00000000,0.30508327,0.00000003,-0.43943684,0.10524353,0.00002599,0.10530070,0.00003118,4.79000000,0.09063688,0.00000000,13367.23978221,0.03399352,False,2.50631638,0.31026271,11.00000000,0.00050651,0.00045000,-0.03445351,0.40498334,0.00000001,0.01203732,0.00020838,0.00000000,0.00198904,0.00400000
0,1,MS,5,0.00012946,NA,NA,0.00000000,NA,NA,0.00000006,0.00432750,NA,NA,NA,NA,NA,NA,NA,0.02097054,NA,0.00000039,0.00006000,0.00000000,0.00004946,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,2742824.08248997,0.00200000,0.00005039,NA,NA,0.02900000,0.00000000,0.00000000,True,False,False,0.00000000,False,NA,0.00204946,0.00204946,NA,0.00000006,0.00001156,False,True,False,NA,0.02900000,0.00204946,0.02894000,1817.28192575,0.00001156,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21100000,1.00000000,0.00000000,NA,NA,False,0.04849000,0.01298250,11.00000000,0.00050000,0.00051000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00200000
0,1,MS,6,0.00002259,NA,NA,0.00000000,NA,NA,0.00000002,0.00075515,NA,NA,NA,NA,NA,NA,NA,0.00573741,NA,0.00000000,0.00006000,0.00000000,0.00001169,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,2194904.08248997,0.00072000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073169,0.00073169,NA,0.00000002,0.00000311,False,True,False,NA,0.02900000,0.00073169,0.02894000,NA,0.00000311,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01487942,0.00226544,11.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,7,0.00000731,NA,NA,0.00000000,NA,NA,0.00000001,0.00024448,NA,NA,NA,NA,NA,NA,NA,0.00198269,NA,0.00000000,0.00006000,0.00000000,0.00000481,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,1646984.08248997,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031481,0.00031481,NA,0.00000001,0.00000107,False,True,False,NA,0.02900000,0.00031481,0.02894000,NA,0.00000107,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00521207,0.00073344,11.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,8,0.00000299,NA,NA,0.00000000,NA,NA,0.00000000,0.00010007,NA,NA,NA,NA,NA,NA,NA,0.00087901,NA,0.00000000,0.00006000,0.00000000,0.00000236,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,1099064.08248997,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016236,0.00016236,NA,0.00000000,0.00000048,False,True,False,NA,0.02900000,0.00016236,0.02894000,NA,0.00000048,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00234974,0.00030020,11.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,9,0.00000099,NA,NA,0.00000000,NA,NA,0.00000000,0.00003294,NA,NA,NA,NA,NA,NA,NA,0.00033801,NA,0.00000000,0.00006000,0.00000000,0.00000098,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,551144.08248997,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007098,0.00007098,NA,0.00000000,0.00000018,False,True,False,NA,0.02900000,0.00007098,0.02894000,NA,0.00000018,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00091826,0.00009881,11.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,10,0.00000059,NA,NA,0.00000000,NA,NA,0.00000000,0.00001975,NA,NA,NA,NA,NA,NA,NA,0.00023741,NA,0.00000000,0.00006000,0.00000000,0.00000065,0.00000000,0.00006000,3224.08248997,15.38461538,0.00000000,3224.08248997,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005065,0.00005065,NA,0.00000000,0.00000013,False,True,False,NA,0.02900000,0.00005065,0.02894000,NA,0.00000013,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00066102,0.00005924,11.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
