t,plant,axis,C_exudated,GA,Growth,LAI_turgor,SAM_height,SAM_temperature,Total_Transpiration,Total_Transpiration_turgor,Tr,cohort,delta_plant_water_content,delta_teq,delta_teq_roots,green_area,mstruct,nb_leaves,plant_WC_DM,plant_water_content,res,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium,total_water_influx,xylem_water_potential
310,1,MS,1.93464895,False,0.00020066,0.00000000,0,10.00000000,0.00219712,0.11950436,NA,1,0.00023902,2883.20598615,2883.20598615,0.00218629,0.12083229,11,91.67799974,0.60238877,0.00000000,0.00000000,vegetative,124.53848079,0.57106218,2.73174947,348757.06169405,0.11954273,-0.03694249
311,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,124.93892607,NA,NA,351640.26768020,NA,-0.11900251
311,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,124.93892607,NA,NA,351640.26768020,NA,-0.11900251
311,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,124.93892607,NA,NA,351640.26768020,NA,-0.11900251
311,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,124.93892607,NA,NA,351640.26768020,NA,-0.11900251
311,1,MS,2.53229273,False,0.00020358,0.00000000,0,10.00000000,0.00244576,0.13289042,NA,1,0.00025767,2883.20598615,2883.20598615,0.00218982,0.12118072,11,91.68506993,0.60294748,0.00000000,0.00000000,vegetative,124.93892607,0.57120444,2.91091508,351640.26768020,0.13294451,-0.03799053
312,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,125.33937134,NA,NA,354523.47366636,NA,-0.11900251
312,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,125.33937134,NA,NA,354523.47366636,NA,-0.11900251
312,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,125.33937134,NA,NA,354523.47366636,NA,-0.11900251
312,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,125.33937134,NA,NA,354523.47366636,NA,-0.11900251
312,1,MS,3.14900448,False,0.00020712,0.00000000,0,10.00000000,0.00291220,0.15798497,NA,1,0.00023400,2883.20598615,2883.20598615,0.00219347,0.12154146,11,91.69026616,0.60335871,0.00000000,0.00000000,vegetative,125.33937134,0.57565295,3.21986642,354523.47366636,0.15801185,-0.03847310
313,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,125.73981662,NA,NA,357406.67965251,NA,-0.11900251
313,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,125.73981662,NA,NA,357406.67965251,NA,-0.11900251
313,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,125.73981662,NA,NA,357406.67965251,NA,-0.11900251
313,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,125.73981662,NA,NA,357406.67965251,NA,-0.11900251
313,1,MS,3.79903913,False,0.00021054,0.00000000,0,10.00000000,0.00352755,0.19119627,NA,1,0.00021073,2883.20598615,2883.20598615,0.00219728,0.12190992,11,91.69503550,0.60373661,0.00000000,0.00000000,vegetative,125.73981662,0.58465663,3.60256448,357406.67965251,0.19119646,-0.03937565
314,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,126.14026189,NA,NA,360289.88563867,NA,-0.11900251
314,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,126.14026189,NA,NA,360289.88563867,NA,-0.11900251
314,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,126.14026189,NA,NA,360289.88563867,NA,-0.11900251
314,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,126.14026189,NA,NA,360289.88563867,NA,-0.11900251
314,1,MS,4.39062430,False,0.00021467,0.00000000,0,10.00000000,0.00286805,0.15512526,NA,1,0.00025034,2883.20598615,2883.20598615,0.00220115,0.12228091,11,91.70340308,0.60440066,0.00000000,0.00000000,vegetative,126.14026189,0.59692959,3.12576129,360289.88563867,0.15516093,-0.04057042
315,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,126.54070717,NA,NA,363173.09162482,NA,-0.11900251
315,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,126.54070717,NA,NA,363173.09162482,NA,-0.11900251
315,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,126.54070717,NA,NA,363173.09162482,NA,-0.11900251
315,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,126.54070717,NA,NA,363173.09162482,NA,-0.11900251
315,1,MS,4.76724205,False,0.00022000,0.00000000,0,10.00000000,0.00244311,0.13193822,NA,1,0.00025409,2883.20598615,2883.20598615,0.00220524,0.12266353,11,91.70881716,0.60483103,0.00000000,0.00000000,vegetative,126.54070717,0.61167279,2.82811934,363173.09162482,0.13197231,-0.03927328
316,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,126.94115245,NA,NA,366056.29761098,NA,-0.11900251
316,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,126.94115245,NA,NA,366056.29761098,NA,-0.11900251
316,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,126.94115245,NA,NA,366056.29761098,NA,-0.11900251
316,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,126.94115245,NA,NA,366056.29761098,NA,-0.11900251
316,1,MS,4.91788059,False,0.00022339,0.00000000,0,10.00000000,0.00185075,0.09970171,NA,1,0.00022188,2883.20598615,2883.20598615,0.00220933,0.12304423,11,91.71367871,0.60521797,0.00000000,0.00000000,vegetative,126.94115245,0.62720359,2.44146681,366056.29761098,0.09970020,-0.03843869
317,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,127.34159772,NA,NA,368939.50359713,NA,-0.11900251
317,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,127.34159772,NA,NA,368939.50359713,NA,-0.11900251
317,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,127.34159772,NA,NA,368939.50359713,NA,-0.11900251
317,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,127.34159772,NA,NA,368939.50359713,NA,-0.11900251
317,1,MS,4.74626229,False,0.00022634,0.00000000,0,10.00000000,0.00093136,0.05009056,NA,1,0.00022547,2883.20598615,2883.20598615,0.00221325,0.12340490,11,91.71815226,0.60557442,0.00000000,0.00000000,vegetative,127.34159772,0.64073268,1.86878861,368939.50359713,0.05008968,-0.03727701
318,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,127.74204300,NA,NA,371822.70958329,NA,-0.11900251
318,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,127.74204300,NA,NA,371822.70958329,NA,-0.11900251
318,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,127.74204300,NA,NA,371822.70958329,NA,-0.11900251
318,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,127.74204300,NA,NA,371822.70958329,NA,-0.11900251
318,1,MS,4.19812343,False,0.00022733,0.00000000,0,10.00000000,0.00053672,0.02883568,NA,1,0.00022647,2883.20598615,2883.20598615,0.00221628,0.12377377,11,91.71838744,0.60559317,0.00000000,0.00000000,vegetative,127.74204300,0.65200431,1.62059522,371822.70958329,0.02883482,-0.03549114
319,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,128.14248827,NA,NA,374705.91556944,NA,-0.11900251
319,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,128.14248827,NA,NA,374705.91556944,NA,-0.11900251
319,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,128.14248827,NA,NA,374705.91556944,NA,-0.11900251
319,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,128.14248827,NA,NA,374705.91556944,NA,-0.11900251
319,1,MS,3.52651311,False,0.00022516,0.00000000,0,10.00000000,0.00030904,0.01657796,NA,1,0.00022386,2883.20598615,2883.20598615,0.00221919,0.12413866,11,91.71767646,0.60553649,0.00000000,0.00000000,vegetative,128.14248827,0.65951706,1.31596410,374705.91556944,0.01657666,-0.03472600
320,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,128.54293355,NA,NA,377589.12155559,NA,-0.11900251
320,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,128.54293355,NA,NA,377589.12155559,NA,-0.11900251
320,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,128.54293355,NA,NA,377589.12155559,NA,-0.11900251
320,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,128.54293355,NA,NA,377589.12155559,NA,-0.11900251
320,1,MS,2.51650305,False,0.00022271,0.00000000,0,10.00000000,0.00021113,0.01131926,NA,1,0.00022206,2883.20598615,2883.20598615,0.00222189,0.12450800,11,91.71639610,0.60543444,0.00000000,0.00000000,vegetative,128.54293355,0.66268587,0.90750970,377589.12155559,0.01131861,-0.03428463
321,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,128.94337883,NA,NA,380472.32754175,NA,-0.11900251
321,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,128.94337883,NA,NA,380472.32754175,NA,-0.11900251
321,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,128.94337883,NA,NA,380472.32754175,NA,-0.11900251
321,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,128.94337883,NA,NA,380472.32754175,NA,-0.11900251
321,1,MS,2.17413207,False,0.00021892,0.00000000,0,10.00000000,0.00021168,0.01133604,NA,1,-0.00129577,2883.20598615,2883.20598615,0.00222465,0.12488028,11,91.71643540,0.60543757,0.00000000,0.00000000,vegetative,128.94337883,0.66195894,0.89817346,380472.32754175,0.00982135,-0.03409525
322,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,129.34382410,NA,NA,383355.53352790,NA,-0.11900251
322,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,129.34382410,NA,NA,383355.53352790,NA,-0.11900251
322,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,129.34382410,NA,NA,383355.53352790,NA,-0.11900251
322,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,129.34382410,NA,NA,383355.53352790,NA,-0.11900251
322,1,MS,1.90304988,False,0.00021593,0.00000000,0,10.00000000,0.00021230,0.01135772,NA,1,0.00023734,2883.20598615,2883.20598615,0.00222759,0.12524249,11,91.71680690,0.60546718,0.00000000,0.00000000,vegetative,129.34382410,0.65982672,0.88966140,383355.53352790,0.01137913,-0.03404121
323,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,129.74426938,NA,NA,386238.73951406,NA,-0.11900251
323,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,129.74426938,NA,NA,386238.73951406,NA,-0.11900251
323,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,129.74426938,NA,NA,386238.73951406,NA,-0.11900251
323,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,129.74426938,NA,NA,386238.73951406,NA,-0.11900251
323,1,MS,1.69932563,False,0.00021344,0.00000000,0,10.00000000,0.00021290,0.01137727,NA,1,0.00028084,2883.20598615,2883.20598615,0.00223034,0.12560513,11,91.71747860,0.60552072,0.00000000,0.00000000,vegetative,129.74426938,0.65620933,0.88191857,386238.73951406,0.01144467,-0.03409719
324,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,130.14471465,NA,NA,389121.94550021,NA,-0.11900251
324,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,130.14471465,NA,NA,389121.94550021,NA,-0.11900251
324,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,130.14471465,NA,NA,389121.94550021,NA,-0.11900251
324,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,130.14471465,NA,NA,389121.94550021,NA,-0.11900251
324,1,MS,1.53020641,False,0.00021041,0.00000000,0,10.00000000,0.00021352,0.01139778,NA,1,0.00026772,2883.20598615,2883.20598615,0.00223313,0.12596598,11,91.71832833,0.60558846,0.00000000,0.00000000,vegetative,130.14471465,0.65177423,0.87430992,389121.94550021,0.01145509,-0.03409946
325,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,130.54515993,NA,NA,392005.15148637,NA,-0.11900251
325,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,130.54515993,NA,NA,392005.15148637,NA,-0.11900251
325,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,130.54515993,NA,NA,392005.15148637,NA,-0.11900251
325,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,130.54515993,NA,NA,392005.15148637,NA,-0.11900251
325,1,MS,1.40490852,False,0.00020747,0.00000000,0,10.00000000,0.00021413,0.01141819,NA,1,0.00025522,2883.20598615,2883.20598615,0.00223590,0.12632482,11,91.71930814,0.60566658,0.00000000,0.00000000,vegetative,130.54515993,0.64638743,0.86710321,392005.15148637,0.01146594,-0.03409972
326,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,130.94560520,NA,NA,394888.35747252,NA,-0.11900251
326,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,130.94560520,NA,NA,394888.35747252,NA,-0.11900251
326,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,130.94560520,NA,NA,394888.35747252,NA,-0.11900251
326,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,130.94560520,NA,NA,394888.35747252,NA,-0.11900251
326,1,MS,1.29725899,False,0.00020463,0.00000000,0,10.00000000,0.00021474,0.01143849,NA,1,0.00024442,2883.20598615,2883.20598615,0.00223866,0.12668145,11,91.72036321,0.60575073,0.00000000,0.00000000,vegetative,130.94560520,0.64052259,0.85978095,394888.35747252,0.01147828,-0.03410001
327,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,131.34605048,NA,NA,397771.56345868,NA,-0.11900251
327,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,131.34605048,NA,NA,397771.56345868,NA,-0.11900251
327,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,131.34605048,NA,NA,397771.56345868,NA,-0.11900251
327,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,131.34605048,NA,NA,397771.56345868,NA,-0.11900251
327,1,MS,1.21548802,False,0.00020187,0.00000000,0,10.00000000,0.00021535,0.01145864,NA,1,0.00023502,2883.20598615,2883.20598615,0.00224141,0.12703567,11,91.72148288,0.60584005,0.00000000,0.00000000,vegetative,131.34605048,0.63400964,0.85265266,397771.56345868,0.01149180,-0.03410035
328,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,131.74649576,NA,NA,400654.76944483,NA,-0.11900251
328,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,131.74649576,NA,NA,400654.76944483,NA,-0.11900251
328,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,131.74649576,NA,NA,400654.76944483,NA,-0.11900251
328,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,131.74649576,NA,NA,400654.76944483,NA,-0.11900251
328,1,MS,1.14312508,False,0.00020015,0.00000000,0,10.00000000,0.00021595,0.01147865,NA,1,0.00023003,2883.20598615,2883.20598615,0.00224413,0.12738810,11,91.72264913,0.60593312,0.00000000,0.00000000,vegetative,131.74649576,0.62712742,0.84533177,400654.76944483,0.01150853,-0.03410074
329,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,132.14694103,NA,NA,403537.97543098,NA,-0.11900251
329,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,132.14694103,NA,NA,403537.97543098,NA,-0.11900251
329,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,132.14694103,NA,NA,403537.97543098,NA,-0.11900251
329,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,132.14694103,NA,NA,403537.97543098,NA,-0.11900251
329,1,MS,1.07964923,False,0.00019845,0.00000000,0,10.00000000,0.00021656,0.01149865,NA,1,0.00022477,2883.20598615,2883.20598615,0.00224686,0.12773867,11,91.72385019,0.60602899,0.00000000,0.00000000,vegetative,132.14694103,0.61992357,0.83782552,403537.97543098,0.01152498,-0.03410128
330,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,132.54738631,NA,NA,406421.18141714,NA,-0.11900251
330,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,132.54738631,NA,NA,406421.18141714,NA,-0.11900251
330,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,132.54738631,NA,NA,406421.18141714,NA,-0.11900251
330,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,132.54738631,NA,NA,406421.18141714,NA,-0.11900251
330,1,MS,1.02838733,False,0.00019679,0.00000000,0,10.00000000,0.00022779,0.01208396,NA,1,0.00022166,2883.20598615,2883.20598615,0.00224958,0.12808711,11,91.72505477,0.60612517,0.00000000,0.00000000,vegetative,132.54738631,0.61232241,1.01904715,406421.18141714,0.01210884,-0.03410181
331,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,132.94783158,NA,NA,409304.38740329,NA,-0.11900251
331,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,132.94783158,NA,NA,409304.38740329,NA,-0.11900251
331,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,132.94783158,NA,NA,409304.38740329,NA,-0.11900251
331,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,132.94783158,NA,NA,409304.38740329,NA,-0.11900251
331,1,MS,1.14748814,False,0.00019495,0.00000000,0,10.00000000,0.00068147,0.03611515,NA,1,0.00019120,2883.20598615,2883.20598615,0.00225230,0.12843516,11,91.72555130,0.60616482,0.00000000,0.00000000,vegetative,132.94783158,0.60523354,2.82210373,409304.38740329,0.03611139,-0.03412277
332,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,133.34827686,NA,NA,412187.59338945,NA,-0.11900251
332,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,133.34827686,NA,NA,412187.59338945,NA,-0.11900251
332,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,133.34827686,NA,NA,412187.59338945,NA,-0.11900251
332,1,b'T4',NA,False,NA,NA,0,10.00000000,NA,NA,NA,7,NA,2883.20598615,2883.20598615,NA,NA,5,NA,NA,0.00000000,NA,vegetative,133.34827686,NA,NA,412187.59338945,NA,-0.11900251
332,1,MS,1.24065521,False,0.00019463,0.00000000,0,10.00000000,0.00092535,0.04897677,NA,1,0.00023189,2883.20598615,2883.20598615,0.00225503,0.12878189,11,91.73006119,0.60652521,0.00000000,0.00000000,vegetative,133.34827686,0.59813028,1.89210501,412187.59338945,0.04901403,-0.03498679
333,1,b'T1',NA,False,NA,NA,0,10.00000000,NA,NA,NA,4,NA,2883.20598615,2883.20598615,NA,NA,8,NA,NA,0.00000000,NA,vegetative,133.74872214,NA,NA,415070.79937560,NA,-0.11900251
333,1,b'T2',NA,False,NA,NA,0,10.00000000,NA,NA,NA,5,NA,2883.20598615,2883.20598615,NA,NA,7,NA,NA,0.00000000,NA,vegetative,133.74872214,NA,NA,415070.79937560,NA,-0.11900251
333,1,b'T3',NA,False,NA,NA,0,10.00000000,NA,NA,NA,6,NA,2883.20598615,2883.20598615,NA,NA,6,NA,NA,0.00000000,NA,vegetative,133.74872214,NA,NA,415070.79937560,NA,-0.11900251
