t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
351,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03411868,NA
352,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.36649089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.31670111,NA,NA,NA,NA
352,1,MS,roots,0.06669963,12.18400821,0.15248724,0.13427897,0.01939242,4.32200356,NA,0.23782800,0.00041314,NA,0.23193311,0.27156243,NA,NA,NA,0.14819947,2.30336071,NA,1.41832470,NA,1.17034487,NA,NA,33.55335008,NA,NA,1.72974820,60.92004105,0.68403635,NA,NA,4.04322834,13.85551793,0.00018676,NA,0.08258894,32.04389241,NA,0.00000000,0.00023280,0.00000000,NA,NA,NA,207.13594588,6.68863935,0.65169501,NA,NA
352,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03412035,NA
353,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.06872367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.42140364,NA,NA,NA,NA
353,1,MS,roots,0.06588736,11.50631420,0.15382648,0.13636824,0.01955044,4.31684791,NA,0.23249953,0.00041406,NA,0.23158635,0.26515624,NA,NA,NA,0.14681775,2.27531033,NA,1.41304773,NA,1.16070550,NA,NA,33.64405253,NA,NA,1.63524926,57.53157102,0.66789985,NA,NA,4.06804342,13.93179479,0.00018448,NA,0.08277343,32.45713714,NA,0.00000000,0.00023342,0.00000000,NA,NA,NA,201.32593684,6.60718495,0.64356034,NA,NA
353,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03412099,NA
354,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87662056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.65399755,NA,NA,NA,NA
354,1,MS,roots,0.06498936,10.90934787,0.16213355,0.14506609,0.02066123,4.31256884,NA,0.22767621,0.00041497,NA,0.23117154,0.25868177,NA,NA,NA,0.14530074,2.24429919,NA,1.40742268,NA,1.14961868,NA,NA,33.71989539,NA,NA,1.56682404,54.54673937,0.65159136,NA,NA,4.07889693,14.00625325,0.00018197,NA,0.08295540,32.84568017,NA,0.00000000,0.00024537,0.00000000,NA,NA,NA,195.44468783,6.51713290,0.63515405,NA,NA
354,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03412154,NA
355,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39457410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.56113148,NA,NA,NA,NA
355,1,MS,roots,0.06400912,12.81092559,0.44901185,0.43074587,0.06132942,4.32114073,NA,0.25694721,0.00041587,NA,0.23077987,0.25352733,NA,NA,NA,0.14384516,2.21044842,NA,1.40200903,NA,1.13742523,NA,NA,33.51949386,NA,NA,1.96434757,64.05462797,0.63860788,NA,NA,3.81448628,14.03922474,0.00017923,NA,0.08313462,32.93380251,NA,0.00000000,0.00072662,0.00000000,NA,NA,NA,190.18342510,6.41883497,0.62815236,NA,NA
355,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03414319,NA
356,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.56884392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.79839134,NA,NA,NA,NA
356,1,MS,roots,0.06307427,14.80036872,0.55343643,0.58490141,0.08353662,4.33678963,NA,0.27565277,0.00041675,NA,0.23041704,0.24925234,NA,NA,NA,0.14134156,2.17816496,NA,1.39683743,NA,1.12475427,NA,NA,33.22223431,NA,NA,2.29645781,74.00184358,0.62783965,NA,NA,3.45415244,14.04904164,0.00017661,NA,0.08331123,32.85480835,NA,0.00000000,0.00098903,0.00000000,NA,NA,NA,185.46060269,6.32508829,0.62101094,NA,NA
356,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03503430,NA
357,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13586776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.17984353,NA,NA,NA,NA
357,1,MS,roots,0.06218500,19.93265361,0.84707008,1.09057165,0.15791870,4.37491303,NA,0.30481634,0.00041762,NA,0.23020476,0.24749519,NA,NA,NA,0.13883684,2.14745533,NA,1.39263997,NA,1.11242606,NA,NA,32.61378888,NA,NA,3.12387192,99.66326804,0.62341359,NA,NA,2.78352201,13.98314706,0.00017412,NA,0.08348535,32.25314227,NA,0.00000000,0.00187849,0.00000000,NA,NA,NA,182.02101877,6.23591179,0.61653680,NA,NA
357,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03551405,NA
358,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89443974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.11570212,NA,NA,NA,NA
358,1,MS,roots,0.06151503,27.12029914,0.86744195,1.39918160,0.20683209,4.42659528,NA,0.32384729,0.00041848,NA,0.23033266,0.24868678,NA,NA,NA,0.13575626,2.12431896,NA,1.39054479,NA,1.10405930,NA,NA,32.05008930,NA,NA,4.26344396,135.60149572,0.62641506,NA,NA,2.15830741,13.86713829,0.00017224,NA,0.08365759,31.33209773,NA,0.00000000,0.00248092,0.00000000,NA,NA,NA,180.74550534,6.16872700,0.61477569,NA,NA
358,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03715736,NA
359,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.64878670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.62616631,NA,NA,NA,NA
359,1,MS,roots,0.06128695,35.02728388,0.78331748,1.50577311,0.22783995,4.48253922,NA,0.33704104,0.00041934,NA,0.23090450,0.25282188,NA,NA,NA,0.13370921,2.11644284,NA,1.39114349,NA,1.10187279,NA,NA,31.70480975,NA,NA,5.47470540,175.13641941,0.63683092,NA,NA,1.75174091,13.72960259,0.00017160,NA,0.08382919,30.30638229,NA,0.00000000,0.00276028,0.00000000,NA,NA,NA,182.05120045,6.14585584,0.61743558,NA,NA
359,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03826850,NA
360,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.49688920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.93322316,NA,NA,NA,NA
360,1,MS,roots,0.06161444,43.77401052,0.79112010,1.75026080,0.27272409,4.54869488,NA,0.34296545,0.00042021,NA,0.23193359,0.26051317,NA,NA,NA,0.13342391,2.12775182,NA,1.39447367,NA,1.10511295,NA,NA,31.47301892,NA,NA,6.79526481,218.87005261,0.65620447,NA,NA,1.45833564,13.54673426,0.00017252,NA,0.08400171,29.03757520,NA,0.00000000,0.00334865,0.00000000,NA,NA,NA,186.13303292,6.17869554,0.62587068,NA,NA
360,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03877916,NA
361,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.42978085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.75426469,NA,NA,NA,NA
361,1,MS,roots,0.06252242,52.85002800,0.82969153,2.01216702,0.32511533,4.62538267,NA,0.34494451,0.00042108,NA,0.23339516,0.27199857,NA,NA,NA,0.13443207,2.15910763,NA,1.40034279,NA,1.11231471,NA,NA,31.33788468,NA,NA,8.15865324,264.25013999,0.68513495,NA,NA,1.26067897,13.31132656,0.00017506,NA,0.08417678,27.51657584,NA,0.00000000,0.00406254,0.00000000,NA,NA,NA,193.15257071,6.26974844,0.63982580,NA,NA
361,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03982720,NA
362,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.97858693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.68024567,NA,NA,NA,NA
362,1,MS,roots,0.06397834,59.28588136,0.71470088,1.57247269,0.26057867,4.68108398,NA,0.39139415,0.00042198,NA,0.23519815,0.28487844,NA,NA,NA,0.13642738,2.20938534,NA,1.40816377,NA,1.12436222,NA,NA,31.47893920,NA,NA,8.97612348,296.42940681,0.71757795,NA,NA,1.33775516,13.14277981,0.00017914,NA,0.08435592,26.48975479,NA,0.00000000,0.00329786,0.00000000,NA,NA,NA,202.63459211,6.41574793,0.65650398,NA,NA
362,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04112301,NA
363,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.26062678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.14299632,NA,NA,NA,NA
363,1,MS,roots,0.06578943,62.86890818,0.68303593,1.30318261,0.21980919,4.72377756,NA,0.44188218,0.00042290,NA,0.23712661,0.29839135,NA,NA,NA,0.13985944,2.27192848,NA,1.41661620,NA,1.13744350,NA,NA,31.70807725,NA,NA,9.29111030,314.34454088,0.75161549,NA,NA,1.50110377,13.01694443,0.00018421,NA,0.08454013,25.77596637,NA,0.00000000,0.00280878,0.00000000,NA,NA,NA,213.56994936,6.59736451,0.67537740,NA,NA
363,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03971691,NA
364,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.26038931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.13656839,NA,NA,NA,NA
364,1,MS,roots,0.06769075,62.98138765,0.60260310,0.97383390,0.16558324,4.75120295,NA,0.48970009,0.00042385,NA,0.23902437,0.31114963,NA,NA,NA,0.14363413,2.33758715,NA,1.42475941,NA,1.15026709,NA,NA,32.02328716,NA,NA,9.06065843,314.90693825,0.78375222,NA,NA,1.74862294,12.94724051,0.00018953,NA,0.08472966,25.43268454,NA,0.00000000,0.00212726,0.00000000,NA,NA,NA,224.89417688,6.78802816,0.69380814,NA,NA
364,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03881706,NA
365,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.87333430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.46935199,NA,NA,NA,NA
365,1,MS,roots,0.06947931,56.85122929,0.37404871,0.49391450,0.08350744,4.75732684,NA,0.52127289,0.00042482,NA,0.24072617,0.32103272,NA,NA,NA,0.14738056,2.39935232,NA,1.43161631,NA,1.16253430,NA,NA,32.49871619,NA,NA,7.99351253,284.25614645,0.80864665,NA,NA,2.15457265,12.96146791,0.00019454,NA,0.08492420,25.60514609,NA,0.00000000,0.00107165,0.00000000,NA,NA,NA,234.98268566,6.96738564,0.70913945,NA,NA
365,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03756453,NA
366,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.32739544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.01557913,NA,NA,NA,NA
366,1,MS,roots,0.07094895,47.91633712,0.25601114,0.28908697,0.04831746,4.75427464,NA,0.50594305,0.00042581,NA,0.24208158,0.32739947,NA,NA,NA,0.15116231,2.45010376,NA,1.43631719,NA,1.17190699,NA,NA,32.97372121,NA,NA,6.64025278,239.58168560,0.82468381,NA,NA,2.55862872,13.01213522,0.00019866,NA,0.08512286,26.00275965,NA,0.00000000,0.00061764,0.00000000,NA,NA,NA,242.31999428,7.11476077,0.72064337,NA,NA
366,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03563849,NA
367,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63941075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.60348763,NA,NA,NA,NA
367,1,MS,roots,0.07197523,38.72748236,0.16884950,0.17001884,0.02800595,4.74594961,NA,0.46002416,0.00042682,NA,0.24308047,0.33021619,NA,NA,NA,0.15419502,2.48554449,NA,1.43883730,NA,1.17831278,NA,NA,33.41455468,NA,NA,5.29260484,193.63741179,0.83177881,NA,NA,2.92748697,13.08403012,0.00020153,NA,0.08532439,26.52984743,NA,0.00000000,0.00035603,0.00000000,NA,NA,NA,246.45270675,7.21767572,0.72749168,NA,NA
367,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03481390,NA
368,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.20972416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.69909033,NA,NA,NA,NA
368,1,MS,roots,0.07257566,28.03836509,0.12584095,0.11880201,0.01927045,4.73552053,NA,0.36338302,0.00042784,NA,0.24361166,0.32867721,NA,NA,NA,0.15605664,2.50627947,NA,1.43855537,NA,1.18059429,NA,NA,33.75017556,NA,NA,3.83315500,140.19182543,0.82790229,NA,NA,3.19053218,13.16524967,0.00020321,NA,0.08552760,27.10862287,NA,0.00000000,0.00024347,0.00000000,NA,NA,NA,246.17910636,7.27788722,0.72834550,NA,NA
368,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03433883,NA
369,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79929529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.47979934,NA,NA,NA,NA
369,1,MS,roots,0.07264581,24.09030763,0.13433445,0.12169580,0.01945289,4.72543074,NA,0.33464068,0.00042885,NA,0.24397543,0.32573048,NA,NA,NA,0.15706284,2.50870194,NA,1.43728521,NA,1.18118640,NA,NA,34.02707914,NA,NA,3.29477284,120.45153814,0.82047979,NA,NA,3.39478996,13.24663980,0.00020341,NA,0.08573101,27.67856747,NA,0.00000000,0.00024426,0.00000000,NA,NA,NA,244.38611267,7.28492173,0.72676874,NA,NA
369,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413261,NA
370,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.41066379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.06139576,NA,NA,NA,NA
370,1,MS,roots,0.07253051,21.03141552,0.14110119,0.12454917,0.01963550,4.71577927,NA,0.30959461,0.00042987,NA,0.24420431,0.32174050,NA,NA,NA,0.15750536,2.50472029,NA,1.43523374,NA,1.18032850,NA,NA,34.25916114,NA,NA,2.87765212,105.15707758,0.81042947,NA,NA,3.55434145,13.32804788,0.00020309,NA,0.08593410,28.23656231,NA,0.00000000,0.00024505,0.00000000,NA,NA,NA,241.45391783,7.27335957,0.72345017,NA,NA
370,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413341,NA
371,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04300735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.32690778,NA,NA,NA,NA
371,1,MS,roots,0.07226548,18.65399758,0.14658254,0.12743644,0.01983120,4.70662869,NA,0.28873521,0.00043088,NA,0.24431684,0.31694409,NA,NA,NA,0.15749653,2.49556783,NA,1.43252203,NA,1.17812100,NA,NA,34.45536652,NA,NA,2.55396266,93.26998792,0.79834783,NA,NA,3.67828135,13.40934758,0.00020234,NA,0.08613644,28.78053315,NA,0.00000000,0.00024599,0.00000000,NA,NA,NA,237.63866817,7.24678209,0.71875747,NA,NA
371,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413421,NA
372,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69496440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.19774509,NA,NA,NA,NA
372,1,MS,roots,0.07187008,16.80035904,0.15088614,0.13018475,0.02001398,4.69802655,NA,0.27197107,0.00043189,NA,0.24432725,0.31153376,NA,NA,NA,0.15711771,2.48191357,NA,1.42924395,NA,1.17461982,NA,NA,34.62333553,NA,NA,2.30225603,84.00179518,0.78471979,NA,NA,3.77438028,13.49043193,0.00020124,NA,0.08633767,29.30885833,NA,0.00000000,0.00024677,0.00000000,NA,NA,NA,233.15327190,7.20713203,0.71297871,NA,NA
372,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413523,NA
373,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.36467465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.65617269,NA,NA,NA,NA
373,1,MS,roots,0.07135877,15.34806325,0.15438333,0.13285874,0.02019497,4.69001170,NA,0.25893917,0.00043288,NA,0.24425125,0.30570198,NA,NA,NA,0.15644733,2.46425610,NA,1.42550044,NA,1.16989978,NA,NA,34.77046916,NA,NA,2.10552767,76.74031627,0.77003019,NA,NA,3.85015514,13.57116324,0.00019980,NA,0.08653748,29.82019543,NA,0.00000000,0.00024752,0.00000000,NA,NA,NA,228.20968063,7.15585720,0.70640056,NA,NA
373,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413605,NA
374,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04834042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.28573563,NA,NA,NA,NA
374,1,MS,roots,0.07074795,14.12793966,0.15717288,0.13544281,0.02037232,4.68260108,NA,0.24774879,0.00043387,NA,0.24409013,0.29951473,NA,NA,NA,0.15553101,2.44316257,NA,1.42130662,NA,1.16389165,NA,NA,34.89964599,NA,NA,1.94186364,70.63969831,0.75444516,NA,NA,3.90858401,13.65143849,0.00019809,NA,0.08673557,30.31379422,NA,0.00000000,0.00024822,0.00000000,NA,NA,NA,222.88802529,7.09460451,0.69913587,NA,NA
374,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03413689,NA
375,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74856692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.27657775,NA,NA,NA,NA
