t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
60,1,MS,roots,0.03519758,24.12673287,0.04678406,0.04450348,0.00642720,1.77765900,NA,0.48337777,0.00019836,NA,0.11472278,0.13390457,NA,NA,NA,0.08095847,1.21548988,NA,1.46194512,NA,1.27961841,NA,NA,16.73920571,NA,NA,2.75925395,120.63366436,0.33729112,NA,NA,2.57060728,9.51603477,0.00009855,NA,0.03963268,22.00768256,NA,0.00000000,0.00011234,0.00000000,NA,NA,NA,128.30617966,3.52961366,0.32958582,NA,NA
60,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394815,NA
61,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90629584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.18113061,NA,NA,NA,NA
61,1,MS,roots,0.03515473,22.29938794,0.04805855,0.04504913,0.00646897,1.77403372,NA,0.46328743,0.00019885,NA,0.11485732,0.13237769,NA,NA,NA,0.08111347,1.21401012,NA,1.46003350,NA,1.27783766,NA,NA,16.83952588,NA,NA,2.54082506,111.49693972,0.33344506,NA,NA,2.63577272,9.56023156,0.00009843,NA,0.03973111,22.23648982,NA,0.00000000,0.00011255,0.00000000,NA,NA,NA,126.86750211,3.52531663,0.32834849,NA,NA
61,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394675,NA
62,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76444064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.88803159,NA,NA,NA,NA
62,1,MS,roots,0.03507878,20.78880370,0.04919253,0.04558787,0.00651097,1.77059791,NA,0.44719100,0.00019934,NA,0.11496514,0.13069283,NA,NA,NA,0.08115604,1.21138728,NA,1.45780015,NA,1.27550868,NA,NA,16.93178313,NA,NA,2.36001327,103.94401848,0.32920109,NA,NA,2.69295118,9.60441962,0.00009822,NA,0.03982933,22.46058854,NA,0.00000000,0.00011276,0.00000000,NA,NA,NA,125.18864115,3.51770029,0.32681401,NA,NA
62,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394903,NA
63,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62849723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.67482550,NA,NA,NA,NA
63,1,MS,roots,0.03497387,19.48162100,0.05014900,0.04606661,0.00654574,1.76735922,NA,0.43341556,0.00019983,NA,0.11504763,0.12887538,NA,NA,NA,0.08110127,1.20776432,NA,1.45526818,NA,1.27262436,NA,NA,17.01709165,NA,NA,2.20473161,97.40810499,0.32462312,NA,NA,2.74328583,9.64858356,0.00009793,NA,0.03992726,22.67971369,NA,0.00000000,0.00011284,0.00000000,NA,NA,NA,123.30811351,3.50717971,0.32502429,NA,NA
63,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394703,NA
64,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49871589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.00338809,NA,NA,NA,NA
64,1,MS,roots,0.03484105,18.54684006,0.05105263,0.04658627,0.00658770,1.76432316,NA,0.42634776,0.00020032,NA,0.11510649,0.12695166,NA,NA,NA,0.08096078,1.20317755,NA,1.45246384,NA,1.26918092,NA,NA,17.09626149,NA,NA,2.08980303,92.73420032,0.31977748,NA,NA,2.78761462,9.69270054,0.00009755,NA,0.04002481,22.89365213,NA,0.00000000,0.00011305,0.00000000,NA,NA,NA,121.26589583,3.49386036,0.32301893,NA,NA
64,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394690,NA
65,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37491657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.16390280,NA,NA,NA,NA
65,1,MS,roots,0.03468168,17.63652802,0.05186680,0.04709176,0.00662909,1.76150147,NA,0.41864479,0.00020081,NA,0.11514368,0.12494905,NA,NA,NA,0.08074535,1.19767404,NA,1.44941654,NA,1.26517934,NA,NA,17.17050375,NA,NA,1.98179712,88.18264012,0.31473313,NA,NA,2.82717521,9.73673601,0.00009711,NA,0.04012192,23.10206182,NA,0.00000000,0.00011325,0.00000000,NA,NA,NA,119.10229434,3.47787894,0.32083808,NA,NA
65,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394906,NA
66,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29471822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.45546915,NA,NA,NA,NA
66,1,MS,roots,0.03449749,16.86302670,0.05528821,0.05005282,0.00701662,1.75901002,NA,0.41280455,0.00020129,NA,0.11515852,0.12288191,NA,NA,NA,0.08046135,1.19131347,NA,1.44612176,NA,1.26056029,NA,NA,17.23779675,NA,NA,1.90409239,84.31513348,0.30952621,NA,NA,2.85997071,9.78032154,0.00009659,NA,0.04021851,23.30237299,NA,0.00000000,0.00011933,0.00000000,NA,NA,NA,116.82953086,3.45940874,0.31850177,NA,NA
66,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03394893,NA
67,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39220228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.77190921,NA,NA,NA,NA
67,1,MS,roots,0.03428741,19.55704986,0.16459671,0.15318261,0.02145224,1.76147866,NA,0.47507393,0.00020177,NA,0.11520547,0.12146829,NA,NA,NA,0.08023554,1.18405865,NA,1.44326616,NA,1.25604934,NA,NA,17.20526874,NA,NA,2.27498598,97.78524931,0.30596546,NA,NA,2.79315529,9.80940249,0.00009600,NA,0.04031452,23.39515304,NA,0.00000000,0.00036376,0.00000000,NA,NA,NA,114.98395103,3.43834173,0.31690929,NA,NA
67,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03396245,NA
68,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44381318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.12904186,NA,NA,NA,NA
68,1,MS,roots,0.03411474,21.22211814,0.21464890,0.20859229,0.02923273,1.76665099,NA,0.50174628,0.00020225,NA,0.11526091,0.12035221,NA,NA,NA,0.07957799,1.17809567,NA,1.44054755,NA,1.25139878,NA,NA,17.12505275,NA,NA,2.47779611,106.11059068,0.30315417,NA,NA,2.67882456,9.83062403,0.00009552,NA,0.04041004,23.42914150,NA,0.00000000,0.00049462,0.00000000,NA,NA,NA,113.30493759,3.42102609,0.31519111,NA,NA
68,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03452486,NA
69,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63868212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.96073190,NA,NA,NA,NA
69,1,MS,roots,0.03395236,26.33738860,0.37051158,0.39767118,0.05607691,1.78073163,NA,0.56547753,0.00020272,NA,0.11537051,0.12026445,NA,NA,NA,0.07884811,1.17248802,NA,1.43853310,NA,1.24713192,NA,NA,16.88924660,NA,NA,3.06884843,131.68694298,0.30293313,NA,NA,2.40906605,9.82487502,0.00009507,NA,0.04050511,23.27091987,NA,0.00000000,0.00094938,0.00000000,NA,NA,NA,112.20341241,3.40474225,0.31448307,NA,NA
69,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03482532,NA
70,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94560272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.85439244,NA,NA,NA,NA
70,1,MS,roots,0.03385612,33.84807886,0.42815790,0.52074119,0.07415106,1.80050836,NA,0.63381207,0.00020320,NA,0.11559619,0.12136177,NA,NA,NA,0.07768232,1.16916459,NA,1.43798162,NA,1.24490077,NA,NA,16.61422874,NA,NA,3.93284688,169.24039430,0.30569716,NA,NA,2.10019207,9.80095626,0.00009480,NA,0.04059990,22.98896864,NA,0.00000000,0.00125843,0.00000000,NA,NA,NA,112.15858812,3.39509145,0.31464028,NA,NA
70,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03587435,NA
71,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29694594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.70726944,NA,NA,NA,NA
71,1,MS,roots,0.03389513,42.22111308,0.41693242,0.57052512,0.08215065,1.82240462,NA,0.68492703,0.00020367,NA,0.11597123,0.12362019,NA,NA,NA,0.07667239,1.17051167,NA,1.43928250,NA,1.24567531,NA,NA,16.38790811,NA,NA,4.89247246,211.10556541,0.31138587,NA,NA,1.83997632,9.76907882,0.00009491,NA,0.04069481,22.66020596,NA,0.00000000,0.00139874,0.00000000,NA,NA,NA,113.42207978,3.39900320,0.31626381,NA,NA
71,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03658447,NA
72,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69903260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.16868160,NA,NA,NA,NA
72,1,MS,roots,0.03410450,51.26150795,0.43270765,0.66713571,0.09740618,1.84848826,NA,0.70769167,0.00020415,NA,0.11649967,0.12727757,NA,NA,NA,0.07622025,1.17774220,NA,1.44245605,NA,1.24912022,NA,NA,16.18480307,NA,NA,5.93775424,256.30753976,0.32059841,NA,NA,1.60276678,9.72206078,0.00009549,NA,0.04079030,22.23988085,NA,0.00000000,0.00166651,0.00000000,NA,NA,NA,116.09609864,3.41999966,0.31999749,NA,NA
72,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03690643,NA
73,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16011340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.22150375,NA,NA,NA,NA
73,1,MS,roots,0.03448734,60.92978354,0.45405899,0.78872893,0.11718637,1.87977012,NA,0.70334523,0.00020463,NA,0.11717456,0.13248800,NA,NA,NA,0.07618986,1.19096283,NA,1.44738588,NA,1.25453033,NA,NA,16.00490953,NA,NA,7.07712075,304.64891769,0.33372291,NA,NA,1.38838589,9.65541775,0.00009656,NA,0.04088687,21.70541970,NA,0.00000000,0.00201877,0.00000000,NA,NA,NA,120.27386883,3.45839052,0.32585242,NA,NA
73,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03752033,NA
74,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48495316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.07785035,NA,NA,NA,NA
74,1,MS,roots,0.03503110,67.73854640,0.35417239,0.62745859,0.09435121,1.90284406,NA,0.72118434,0.00020512,NA,0.11796266,0.13814346,NA,NA,NA,0.07649041,1.20974073,NA,1.45363350,NA,1.26203803,NA,NA,15.99060085,NA,NA,7.82250077,338.69273201,0.34796841,NA,NA,1.33904611,9.61223448,0.00009809,NA,0.04098495,21.35051768,NA,0.00000000,0.00163269,0.00000000,NA,NA,NA,125.77233265,3.51291892,0.33259653,NA,NA
74,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03833107,NA
75,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68199759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.61833607,NA,NA,NA,NA
75,1,MS,roots,0.03568153,71.56053839,0.30681584,0.52648287,0.07982412,1.92064894,NA,0.74073144,0.00020562,NA,0.11879287,0.14397884,NA,NA,NA,0.07766418,1.23220223,NA,1.46030427,NA,1.26984263,NA,NA,16.05433804,NA,NA,8.16544770,357.80269197,0.36266711,NA,NA,1.36710177,9.58414199,0.00009991,NA,0.04108486,21.11299360,NA,0.00000000,0.00138536,0.00000000,NA,NA,NA,132.07288565,3.57814402,0.34043589,NA,NA
75,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03743948,NA
76,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74295525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.76984939,NA,NA,NA,NA
76,1,MS,roots,0.03635670,71.74388459,0.24720987,0.39464068,0.06004236,1.93187159,NA,0.75721204,0.00020613,NA,0.11961091,0.14942721,NA,NA,NA,0.07919185,1.25551801,NA,1.46672607,NA,1.27722627,NA,NA,16.18682550,NA,NA,8.05623939,358.71942297,0.37639097,NA,NA,1.46323253,9.57637915,0.00010180,NA,0.04118666,21.02286485,NA,0.00000000,0.00104289,0.00000000,NA,NA,NA,138.63750248,3.64584979,0.34822997,NA,NA
76,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03686966,NA
77,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63514207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.79420317,NA,NA,NA,NA
77,1,MS,roots,0.03699583,66.01422383,0.13903623,0.19817725,0.03005202,1.93369919,NA,0.75199282,0.00020665,NA,0.12036020,0.15365302,NA,NA,NA,0.08090143,1.27758930,NA,1.47221151,NA,1.28390309,NA,NA,16.40871065,NA,NA,7.30911328,330.07111917,0.38703531,NA,NA,1.64812186,9.59911092,0.00010359,NA,0.04129025,21.14256254,NA,0.00000000,0.00052074,0.00000000,NA,NA,NA,144.68154803,3.70994175,0.35491465,NA,NA
77,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03608290,NA
78,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43994749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.44266864,NA,NA,NA,NA
78,1,MS,roots,0.03754117,57.46925290,0.08930952,0.11490694,0.01731647,1.93145526,NA,0.70896609,0.00020717,NA,0.12099794,0.15657162,NA,NA,NA,0.08280366,1.29642164,NA,1.47625402,NA,1.28904964,NA,NA,16.64226427,NA,NA,6.29809189,287.34626449,0.39438696,NA,NA,1.84413431,9.63496622,0.00010512,NA,0.04139536,21.35421155,NA,0.00000000,0.00029894,0.00000000,NA,NA,NA,149.48672781,3.76462824,0.36037323,NA,NA
78,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03488382,NA
79,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17762278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.02617804,NA,NA,NA,NA
79,1,MS,roots,0.03796035,48.40108753,0.05599356,0.06624635,0.00990525,1.92682459,NA,0.64325541,0.00020771,NA,0.12151974,0.15818151,NA,NA,NA,0.08449055,1.31089736,NA,1.47882319,NA,1.29272353,NA,NA,16.86651476,NA,NA,5.24739086,242.00543767,0.39844210,NA,NA,2.03042444,9.67855291,0.00010629,NA,0.04150165,21.61987662,NA,0.00000000,0.00017023,0.00000000,NA,NA,NA,152.77718605,3.80666374,0.36419181,NA,NA
79,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03437324,NA
80,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00130037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.43301729,NA,NA,NA,NA
80,1,MS,roots,0.03825741,36.17243299,0.04096144,0.04592075,0.00680892,1.92124281,NA,0.51106745,0.00020824,NA,0.12187564,0.15806461,NA,NA,NA,0.08571719,1.32115605,NA,1.47933592,NA,1.29434835,NA,NA,17.04560805,NA,NA,3.91509300,180.86216493,0.39814762,NA,NA,2.17126032,9.72547777,0.00010712,NA,0.04160877,21.90726468,NA,0.00000000,0.00011645,0.00000000,NA,NA,NA,153.67789236,3.83645354,0.36565743,NA,NA
80,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03407629,NA
81,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82344859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.17351466,NA,NA,NA,NA
81,1,MS,roots,0.03838999,31.95478824,0.04328395,0.04661169,0.00685545,1.91574773,NA,0.47578432,0.00020878,NA,0.12217805,0.15742164,NA,NA,NA,0.08657742,1.32573416,NA,1.47918524,NA,1.29526851,NA,NA,17.20256323,NA,NA,3.44813599,159.77394122,0.39652805,NA,NA,2.28982551,9.77254850,0.00010749,NA,0.04171627,22.19283924,NA,0.00000000,0.00011668,0.00000000,NA,NA,NA,153.79004059,3.84974774,0.36617711,NA,NA
81,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03395399,NA
82,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64924468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.33880761,NA,NA,NA,NA
82,1,MS,roots,0.03847017,28.57018375,0.04527405,0.04729869,0.00690220,1.91038363,NA,0.44556606,0.00020932,NA,0.12243711,0.15637017,NA,NA,NA,0.08721251,1.32850314,NA,1.47850405,NA,1.29560765,NA,NA,17.34158036,NA,NA,3.07058374,142.85091875,0.39387952,NA,NA,2.39037248,9.81973613,0.00010772,NA,0.04182398,22.47542357,NA,0.00000000,0.00011691,0.00000000,NA,NA,NA,153.27330231,3.85778845,0.36601980,NA,NA
82,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03395525,NA
83,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.48081517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.89155628,NA,NA,NA,NA
83,1,MS,roots,0.03850798,25.85553781,0.04699301,0.04797963,0.00694911,1.90518362,NA,0.42051387,0.00020986,NA,0.12266000,0.15499910,NA,NA,NA,0.08766227,1.32980901,NA,1.47738678,NA,1.29544219,NA,NA,17.46596417,NA,NA,2.76608836,129.27768903,0.39042594,NA,NA,2.47624830,9.86701722,0.00010782,NA,0.04193180,22.75413609,NA,0.00000000,0.00011715,0.00000000,NA,NA,NA,152.25355579,3.86158052,0.36532137,NA,NA
