t,plant,axis,C_exudated,GA,Growth,LAI_turgor,SAM_height,SAM_temperature,Total_Transpiration,Total_Transpiration_turgor,Tr,cohort,delta_plant_water_content,delta_teq,delta_teq_roots,green_area,mstruct,nb_leaves,plant_WC_DM,plant_water_content,res,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium,total_water_influx,xylem_water_potential
0,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,0.37531086,NA,NA,1621.34290250,NA,-0.11900251
0,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,0.37531086,NA,NA,1621.34290250,NA,-0.11900251
0,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,0.37531086,NA,NA,1621.34290250,NA,-0.11900251
0,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,0.37531086,NA,NA,1621.34290250,NA,-0.11900251
0,1,MS,0.00000000,False,0.00018338,0.00000000,0,12.00000000,NA,0.08648595,NA,1,0.00018246,1621.34290250,1621.34290250,0.00116948,0.05468138,10,90.17429437,0.50183214,0.00000000,0.00000000,vegetative,0.37531086,0.00100000,0.00000000,1621.34290250,0.08648502,-0.00000000
1,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,0.75062171,NA,NA,3242.68580500,NA,-0.11900251
1,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,0.75062171,NA,NA,3242.68580500,NA,-0.11900251
1,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,0.75062171,NA,NA,3242.68580500,NA,-0.11900251
1,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,0.75062171,NA,NA,3242.68580500,NA,-0.11900251
1,1,MS,0.00000000,False,0.00012422,0.00000000,0,12.00000000,0.00164009,0.10623056,NA,1,0.00012400,1621.34290250,1621.34290250,0.00116928,0.05511808,10,90.17367316,0.50179696,0.00000000,0.00000000,vegetative,0.75062171,0.38881428,1.48711197,3242.68580500,0.10623035,-0.00312006
2,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,1.12593257,NA,NA,4864.02870750,NA,-0.11900251
2,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,1.12593257,NA,NA,4864.02870750,NA,-0.11900251
2,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,1.12593257,NA,NA,4864.02870750,NA,-0.11900251
2,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,1.12593257,NA,NA,4864.02870750,NA,-0.11900251
2,1,MS,0.00000000,False,0.00012079,0.00000000,0,12.00000000,0.00131995,0.08562454,NA,1,0.00012051,1621.34290250,1621.34290250,0.00116962,0.05517992,10,90.14530699,0.50019516,0.00000000,0.00000000,vegetative,1.12593257,0.37096065,1.36266999,4864.02870750,0.08562426,-0.00382876
3,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,1.50124343,NA,NA,6485.37161000,NA,-0.11900251
3,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,1.50124343,NA,NA,6485.37161000,NA,-0.11900251
3,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,1.50124343,NA,NA,6485.37161000,NA,-0.11900251
3,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,1.50124343,NA,NA,6485.37161000,NA,-0.11900251
3,1,MS,0.00000000,False,0.00012792,0.00000000,0,12.00000000,0.00111184,0.07197620,NA,1,0.00012765,1621.34290250,1621.34290250,0.00116866,0.05524961,10,90.14960152,0.50043708,0.00000000,0.00000000,vegetative,1.50124343,0.35941174,1.28588544,6485.37161000,0.07197593,-0.00308682
4,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,1.87655429,NA,NA,8106.71451250,NA,-0.11900251
4,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,1.87655429,NA,NA,8106.71451250,NA,-0.11900251
4,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,1.87655429,NA,NA,8106.71451250,NA,-0.11900251
4,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,1.87655429,NA,NA,8106.71451250,NA,-0.11900251
4,1,MS,0.00000000,False,0.00013325,0.00000000,0,12.00000000,0.00082654,0.05349914,NA,1,0.00013300,1621.34290250,1621.34290250,0.00116944,0.05532976,10,90.15586668,0.50079037,0.00000000,0.00000000,vegetative,1.87655429,0.35185652,1.15019143,8106.71451250,0.05349889,-0.00259574
5,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,2.25186514,NA,NA,9728.05741500,NA,-0.11900251
5,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,2.25186514,NA,NA,9728.05741500,NA,-0.11900251
5,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,2.25186514,NA,NA,9728.05741500,NA,-0.11900251
5,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,2.25186514,NA,NA,9728.05741500,NA,-0.11900251
5,1,MS,0.00000000,False,0.00013741,0.00000000,0,12.00000000,0.00041333,0.02675625,NA,1,0.00013714,1621.34290250,1621.34290250,0.00117034,0.05540851,10,90.16226325,0.50115155,0.00000000,0.00000000,vegetative,2.25186514,0.34664540,0.92617659,9728.05741500,0.02675598,-0.00193076
6,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,2.62717600,NA,NA,11349.40031750,NA,-0.11900251
6,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,2.62717600,NA,NA,11349.40031750,NA,-0.11900251
6,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,2.62717600,NA,NA,11349.40031750,NA,-0.11900251
6,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,2.62717600,NA,NA,11349.40031750,NA,-0.11900251
6,1,MS,0.04579316,False,0.00014035,0.00000000,0,12.00000000,0.00025319,0.01639299,NA,1,0.00014002,1621.34290250,1621.34290250,0.00117120,0.05548686,10,90.16454109,0.50128027,0.00000000,0.00000000,vegetative,2.62717600,0.34294428,0.83350512,11349.40031750,0.01639267,-0.00096816
7,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,3.00248686,NA,NA,12970.74322000,NA,-0.11900251
7,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,3.00248686,NA,NA,12970.74322000,NA,-0.11900251
7,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,3.00248686,NA,NA,12970.74322000,NA,-0.11900251
7,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,3.00248686,NA,NA,12970.74322000,NA,-0.11900251
7,1,MS,0.15964890,False,0.00014193,0.00000000,0,12.00000000,0.00016810,0.01088512,NA,1,0.00014171,1621.34290250,1621.34290250,0.00117190,0.05556428,10,90.16578996,0.50135088,0.00000000,0.00000000,vegetative,3.00248686,0.33994538,0.71390408,12970.74322000,0.01088490,-0.00059519
8,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,3.37779771,NA,NA,14592.08612250,NA,-0.11900251
8,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,3.37779771,NA,NA,14592.08612250,NA,-0.11900251
8,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,3.37779771,NA,NA,14592.08612250,NA,-0.11900251
8,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,3.37779771,NA,NA,14592.08612250,NA,-0.11900251
8,1,MS,0.17915494,False,0.00014283,0.00000000,0,12.00000000,0.00011610,0.00751803,NA,1,0.00014253,1621.34290250,1621.34290250,0.00117254,0.05564142,10,90.16647380,0.50138954,0.00000000,0.00000000,vegetative,3.37779771,0.33725613,0.48133316,14592.08612250,0.00751773,-0.00039697
9,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,3.75310857,NA,NA,16213.42902500,NA,-0.11900251
9,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,3.75310857,NA,NA,16213.42902500,NA,-0.11900251
9,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,3.75310857,NA,NA,16213.42902500,NA,-0.11900251
9,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,3.75310857,NA,NA,16213.42902500,NA,-0.11900251
9,1,MS,0.20423577,False,0.00014369,0.00000000,0,12.00000000,0.00011620,0.00752311,NA,1,0.00014339,1621.34290250,1621.34290250,0.00117315,0.05572117,10,90.16773993,0.50146115,0.00000000,0.00000000,vegetative,3.75310857,0.33467937,0.47900215,16213.42902500,0.00752282,-0.00027578
10,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,4.12841943,NA,NA,17834.77192750,NA,-0.11900251
10,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,4.12841943,NA,NA,17834.77192750,NA,-0.11900251
10,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,4.12841943,NA,NA,17834.77192750,NA,-0.11900251
10,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,4.12841943,NA,NA,17834.77192750,NA,-0.11900251
10,1,MS,0.22338238,False,0.00014362,0.00000000,0,12.00000000,0.00011628,0.00752991,NA,1,0.00014334,1621.34290250,1621.34290250,0.00117396,0.05579563,10,90.18347986,0.50235288,0.00000000,0.00000000,vegetative,4.12841943,0.33222018,0.47715308,17834.77192750,0.00752963,-0.00027599
11,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,4.50373028,NA,NA,19456.11483000,NA,-0.11900251
11,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,4.50373028,NA,NA,19456.11483000,NA,-0.11900251
11,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,4.50373028,NA,NA,19456.11483000,NA,-0.11900251
11,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,4.50373028,NA,NA,19456.11483000,NA,-0.11900251
11,1,MS,0.22972899,False,0.00014900,0.00000000,0,12.00000000,0.00011644,0.00753523,NA,1,0.00038555,1621.34290250,1621.34290250,0.00117464,0.05588256,10,90.18542753,0.50246342,0.00000000,0.00000000,vegetative,4.50373028,0.32983137,0.47529044,19456.11483000,0.00777178,-0.00027624
12,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,4.87904114,NA,NA,21077.45773250,NA,-0.11900251
12,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,4.87904114,NA,NA,21077.45773250,NA,-0.11900251
12,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,4.87904114,NA,NA,21077.45773250,NA,-0.11900251
12,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,4.87904114,NA,NA,21077.45773250,NA,-0.11900251
12,1,MS,0.23695020,False,0.00014881,0.00000000,0,12.00000000,0.00011659,0.00754656,NA,1,0.00017230,1621.34290250,1621.34290250,0.00117591,0.05596510,10,90.18740447,0.50257567,0.00000000,0.00000000,vegetative,4.87904114,0.32748015,0.47357233,21077.45773250,0.00757005,-0.00028515
13,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,5.25435200,NA,NA,22698.80063500,NA,-0.11900251
13,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,5.25435200,NA,NA,22698.80063500,NA,-0.11900251
13,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,5.25435200,NA,NA,22698.80063500,NA,-0.11900251
13,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,5.25435200,NA,NA,22698.80063500,NA,-0.11900251
13,1,MS,0.24418350,False,0.00014865,0.00000000,0,12.00000000,0.00011671,0.00755515,NA,1,0.00014711,1621.34290250,1621.34290250,0.00117699,0.05604460,10,90.18942929,0.50269068,0.00000000,0.00000000,vegetative,5.25435200,0.32516965,0.47190210,22698.80063500,0.00755360,-0.00027788
14,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,5.62966286,NA,NA,24320.14353750,NA,-0.11900251
14,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,5.62966286,NA,NA,24320.14353750,NA,-0.11900251
14,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,5.62966286,NA,NA,24320.14353750,NA,-0.11900251
14,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,5.62966286,NA,NA,24320.14353750,NA,-0.11900251
14,1,MS,0.25181389,False,0.00014849,0.00000000,0,12.00000000,0.00011681,0.00756269,NA,1,-0.00000207,1621.34290250,1621.34290250,0.00117795,0.05613045,10,90.19146644,0.50280644,0.00000000,0.00000000,vegetative,5.62966286,0.32289857,0.47082130,24320.14353750,0.00741213,-0.00027728
15,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,6.00497371,NA,NA,25941.48644000,NA,-0.11900251
15,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,6.00497371,NA,NA,25941.48644000,NA,-0.11900251
15,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,6.00497371,NA,NA,25941.48644000,NA,-0.11900251
15,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,6.00497371,NA,NA,25941.48644000,NA,-0.11900251
15,1,MS,0.25610628,False,0.00014834,0.00000000,0,12.00000000,0.00011692,0.00756919,NA,1,0.00014794,1621.34290250,1621.34290250,0.00117879,0.05621130,10,90.19356182,0.50292556,0.00000000,0.00000000,vegetative,6.00497371,0.32066082,0.46924920,25941.48644000,0.00756879,-0.00027218
16,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,6.38028457,NA,NA,27562.82934250,NA,-0.11900251
16,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,6.38028457,NA,NA,27562.82934250,NA,-0.11900251
16,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,6.38028457,NA,NA,27562.82934250,NA,-0.11900251
16,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,6.38028457,NA,NA,27562.82934250,NA,-0.11900251
16,1,MS,0.26059653,False,0.00014816,0.00000000,0,12.00000000,0.00011702,0.00757657,NA,1,0.00014772,1621.34290250,1621.34290250,0.00117975,0.05629002,10,90.19567719,0.50304587,0.00000000,0.00000000,vegetative,6.38028457,0.31844566,0.46767663,27562.82934250,0.00757613,-0.00027782
17,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,6.75559543,NA,NA,29184.17224500,NA,-0.11900251
17,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,6.75559543,NA,NA,29184.17224500,NA,-0.11900251
17,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,6.75559543,NA,NA,29184.17224500,NA,-0.11900251
17,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,6.75559543,NA,NA,29184.17224500,NA,-0.11900251
17,1,MS,0.26421214,False,0.00014799,0.00000000,0,12.00000000,0.00011713,0.00758317,NA,1,0.00014758,1621.34290250,1621.34290250,0.00118061,0.05636861,10,90.19778295,0.50316568,0.00000000,0.00000000,vegetative,6.75559543,0.31625535,0.46606549,29184.17224500,0.00758276,-0.00027807
18,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,7.13090628,NA,NA,30805.51514750,NA,-0.11900251
18,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,7.13090628,NA,NA,30805.51514750,NA,-0.11900251
18,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,7.13090628,NA,NA,30805.51514750,NA,-0.11900251
18,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,7.13090628,NA,NA,30805.51514750,NA,-0.11900251
18,1,MS,0.26658639,False,0.00014781,0.00000000,0,12.00000000,0.00012097,0.00783195,NA,1,0.00016570,1621.34290250,1621.34290250,0.00118148,0.05644736,10,90.19987639,0.50328485,0.00000000,0.00000000,vegetative,7.13090628,0.31408445,0.56157021,30805.51514750,0.00784984,-0.00027831
19,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,7.50621714,NA,NA,32426.85805000,NA,-0.11900251
19,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,7.50621714,NA,NA,32426.85805000,NA,-0.11900251
19,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,7.50621714,NA,NA,32426.85805000,NA,-0.11900251
19,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,7.50621714,NA,NA,32426.85805000,NA,-0.11900251
19,1,MS,0.32300127,False,0.00014764,0.00000000,0,12.00000000,0.00030459,0.01972083,NA,1,0.00014722,1621.34290250,1621.34290250,0.00118236,0.05652456,10,90.20121917,0.50336131,0.00000000,0.00000000,vegetative,7.50621714,0.31219752,1.34037409,32426.85805000,0.01972042,-0.00028792
20,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,7.88152800,NA,NA,34048.20095250,NA,-0.11900251
20,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,7.88152800,NA,NA,34048.20095250,NA,-0.11900251
20,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,7.88152800,NA,NA,34048.20095250,NA,-0.11900251
20,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,7.88152800,NA,NA,34048.20095250,NA,-0.11900251
20,1,MS,0.38499147,False,0.00014754,0.00000000,0,12.00000000,0.00040223,0.02603645,NA,1,0.00017208,1621.34290250,1621.34290250,0.00118317,0.05660266,10,90.20579036,0.50362176,0.00000000,0.00000000,vegetative,7.88152800,0.31058176,0.91894258,34048.20095250,0.02606099,-0.00071525
21,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,8.25683886,NA,NA,35669.54385500,NA,-0.11900251
21,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,8.25683886,NA,NA,35669.54385500,NA,-0.11900251
21,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,8.25683886,NA,NA,35669.54385500,NA,-0.11900251
21,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,8.25683886,NA,NA,35669.54385500,NA,-0.11900251
21,1,MS,0.53711555,False,0.00014794,0.00000000,0,12.00000000,0.00076480,0.04951594,NA,1,0.00033256,1621.34290250,1621.34290250,0.00118419,0.05667849,10,90.20819133,0.50375866,0.00000000,0.00000000,vegetative,8.25683886,0.30971574,1.16069115,35669.54385500,0.04970055,-0.00094351
22,1,b'T1',NA,False,NA,NA,0,12.00000000,NA,NA,NA,4,NA,1621.34290250,1621.34290250,NA,NA,7,NA,NA,0.00000000,NA,vegetative,8.63214971,NA,NA,37290.88675750,NA,-0.11900251
22,1,b'T2',NA,False,NA,NA,0,12.00000000,NA,NA,NA,5,NA,1621.34290250,1621.34290250,NA,NA,6,NA,NA,0.00000000,NA,vegetative,8.63214971,NA,NA,37290.88675750,NA,-0.11900251
22,1,b'T3',NA,False,NA,NA,0,12.00000000,NA,NA,NA,6,NA,1621.34290250,1621.34290250,NA,NA,5,NA,NA,0.00000000,NA,vegetative,8.63214971,NA,NA,37290.88675750,NA,-0.11900251
22,1,b'T4',NA,False,NA,NA,0,12.00000000,NA,NA,NA,7,NA,1621.34290250,1621.34290250,NA,NA,4,NA,NA,0.00000000,NA,vegetative,8.63214971,NA,NA,37290.88675750,NA,-0.11900251
