t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
164,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00086138,NA
165,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57690105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.65878345,NA,NA,NA,NA
165,1,MS,roots,0.02589877,29.31854677,0.32550099,0.67626155,0.07782288,1.58696813,NA,0.16017609,0.00022301,NA,0.16188172,0.20573662,NA,NA,NA,0.12821870,0.89437094,NA,1.83470218,NA,1.62610904,NA,NA,17.96432121,NA,NA,2.21206126,146.59273384,0.51822826,NA,NA,2.03516271,13.11143366,0.00007252,NA,0.04456224,38.05432500,NA,0.00000000,0.00098728,0.00000000,NA,NA,NA,372.51509512,2.59712888,0.49583705,NA,NA
165,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00113623,NA
166,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98558852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.16347518,NA,NA,NA,NA
166,1,MS,roots,0.02593868,44.13731939,0.38758034,0.89716458,0.10425432,1.62141259,NA,0.21233943,0.00022337,NA,0.16217195,0.21070714,NA,NA,NA,0.12704399,0.89574910,NA,1.83500082,NA,1.62493562,NA,NA,17.75963567,NA,NA,3.37386525,220.68659696,0.53074847,NA,NA,1.80453849,13.07960093,0.00007263,NA,0.04463487,37.59404290,NA,0.00000000,0.00132581,0.00000000,NA,NA,NA,375.09516400,2.60113088,0.49992309,NA,NA
166,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00217489,NA
167,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45083241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.71220574,NA,NA,NA,NA
167,1,MS,roots,0.02598937,56.76553057,0.38980683,0.98912725,0.11622512,1.66054222,NA,0.24229380,0.00022374,NA,0.16250262,0.21693956,NA,NA,NA,0.12583926,0.89749974,NA,1.83574943,NA,1.62362211,NA,NA,17.60360944,NA,NA,4.40936735,283.82765287,0.54644726,NA,NA,1.62252289,13.03579228,0.00007277,NA,0.04470764,37.05408253,NA,0.00000000,0.00148301,0.00000000,NA,NA,NA,380.13095236,2.60621450,0.50528144,NA,NA
167,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00291522,NA
168,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.01444943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.14092979,NA,NA,NA,NA
168,1,MS,roots,0.02605019,68.44628081,0.41988750,1.16557217,0.13889098,1.70925552,NA,0.25711402,0.00022410,NA,0.16286507,0.22503399,NA,NA,NA,0.12508339,0.89959985,NA,1.83684719,NA,1.62191435,NA,NA,17.46218171,NA,NA,5.43043974,342.23140403,0.56683625,NA,NA,1.45504496,12.96921092,0.00007294,NA,0.04478058,36.35173536,NA,0.00000000,0.00178132,0.00000000,NA,NA,NA,387.34727910,2.61231292,0.51298245,NA,NA
168,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00325859,NA
169,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.71113088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.01840675,NA,NA,NA,NA
169,1,MS,roots,0.02611911,79.94740019,0.45800237,1.39321579,0.16902297,1.77025499,NA,0.26090604,0.00022447,NA,0.16325325,0.23536450,NA,NA,NA,0.12451860,0.90197995,NA,1.83822308,NA,1.61961193,NA,NA,17.32769159,NA,NA,6.51985003,399.73700095,0.59285768,NA,NA,1.29443573,12.87225205,0.00007313,NA,0.04485372,35.43836387,NA,0.00000000,0.00218410,0.00000000,NA,NA,NA,396.64383941,2.61922440,0.52313636,NA,NA
169,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00391034,NA
170,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.19445894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737.19807287,NA,NA,NA,NA
170,1,MS,roots,0.02619464,83.74013335,0.36365515,1.09531262,0.13445151,1.81119811,NA,0.26436590,0.00022483,NA,0.16366192,0.24345069,NA,NA,NA,0.12404367,0.90458817,NA,1.83981617,NA,1.61813266,NA,NA,17.34528420,NA,NA,6.92599218,418.70066676,0.61322591,NA,NA,1.28583370,12.81022614,0.00007334,NA,0.04492706,34.85584844,NA,0.00000000,0.00174578,0.00000000,NA,NA,NA,407.29869696,2.62679832,0.53115628,NA,NA
170,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00479207,NA
171,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.50061956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.55267158,NA,NA,NA,NA
171,1,MS,roots,0.02627305,82.53558280,0.31754086,0.91080297,0.11266922,1.83978076,NA,0.26364423,0.00022520,NA,0.16407032,0.24994163,NA,NA,NA,0.12464124,0.90729594,NA,1.84139210,NA,1.61716895,NA,NA,17.42138200,NA,NA,6.85497480,412.67791400,0.62957589,NA,NA,1.33565846,12.77018351,0.00007356,NA,0.04500063,34.47964202,NA,0.00000000,0.00146754,0.00000000,NA,NA,NA,418.13677179,2.63466129,0.53865318,NA,NA
171,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00382722,NA
172,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.61007999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.67292371,NA,NA,NA,NA
172,1,MS,roots,0.02634984,76.00470928,0.25399723,0.67457272,0.08367638,1.85342780,NA,0.25508341,0.00022557,NA,0.16446765,0.25420494,NA,NA,NA,0.12561019,0.90994765,NA,1.84283003,NA,1.61687416,NA,NA,17.54941074,NA,NA,6.28333217,380.02354639,0.64031470,NA,NA,1.43733736,12.75935328,0.00007378,NA,0.04507441,34.35587523,NA,0.00000000,0.00109083,0.00000000,NA,NA,NA,428.26935464,2.64236149,0.54428277,NA,NA
172,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00321660,NA
173,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.46809062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.61463213,NA,NA,NA,NA
173,1,MS,roots,0.02642242,60.48294355,0.14107224,0.33699137,0.04163517,1.84668914,NA,0.22289192,0.00022594,NA,0.16484085,0.25513161,NA,NA,NA,0.12685761,0.91245437,NA,1.84398509,NA,1.61751585,NA,NA,17.74685161,NA,NA,4.94421946,302.41471774,0.64264889,NA,NA,1.60835581,12.79077737,0.00007398,NA,0.04514839,34.57815868,NA,0.00000000,0.00054143,0.00000000,NA,NA,NA,436.43615477,2.64964066,0.54683007,NA,NA
173,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00238903,NA
174,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21848737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.21927254,NA,NA,NA,NA
174,1,MS,roots,0.02648777,44.13358967,0.09488557,0.20907776,0.02566767,1.83239955,NA,0.17599287,0.00022631,NA,0.16517610,0.25425001,NA,NA,NA,0.12847848,0.91471100,NA,1.84470500,NA,1.61844234,NA,NA,17.92625322,NA,NA,3.56069720,220.66794837,0.64042823,NA,NA,1.76126965,12.83832047,0.00007417,NA,0.04522255,34.92818436,NA,0.00000000,0.00033255,0.00000000,NA,NA,NA,441.67216945,2.65619360,0.54790458,NA,NA
174,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00118917,NA
175,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.86033074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.26302099,NA,NA,NA,NA
175,1,MS,roots,0.02654409,30.05145503,0.06845258,0.14270332,0.01739023,1.81438230,NA,0.12743542,0.00022668,NA,0.16547699,0.25217303,NA,NA,NA,0.12985343,0.91665589,NA,1.84503312,NA,1.61946720,NA,NA,18.07511655,NA,NA,2.37847182,150.25727516,0.63519654,NA,NA,1.88358889,12.89429628,0.00007432,NA,0.04529688,35.34051612,NA,0.00000000,0.00022433,0.00000000,NA,NA,NA,444.18251850,2.66184131,0.54750345,NA,NA
175,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00073304,NA
176,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64320474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.73765998,NA,NA,NA,NA
176,1,MS,roots,0.02659267,19.31498520,0.04952323,0.09982995,0.01207039,1.79416366,NA,0.08580159,0.00022705,NA,0.16574511,0.24916639,NA,NA,NA,0.13089569,0.91833363,NA,1.84498979,NA,1.62051471,NA,NA,18.19078863,NA,NA,1.51391493,96.57492599,0.62762315,NA,NA,1.97266829,12.95575033,0.00007446,NA,0.04537134,35.78891041,NA,0.00000000,0.00015497,0.00000000,NA,NA,NA,444.07171600,2.66671322,0.54580719,NA,NA
176,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00049617,NA
177,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42040809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.92500895,NA,NA,NA,NA
177,1,MS,roots,0.02663406,15.19137171,0.05142204,0.10139673,0.01216881,1.77444146,NA,0.07000000,0.00022743,NA,0.16600110,0.24601507,NA,NA,NA,0.13165622,0.91976275,NA,1.84480709,NA,1.62149268,NA,NA,18.28614004,NA,NA,1.17713242,75.95685857,0.61968532,NA,NA,2.04138565,13.01727293,0.00007458,NA,0.04544591,36.22782186,NA,0.00000000,0.00015549,0.00000000,NA,NA,NA,443.02069338,2.67086319,0.54367239,NA,NA
177,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034503,NA
178,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19716153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.33919229,NA,NA,NA,NA
178,1,MS,roots,0.02667286,12.30943168,0.05287577,0.10273897,0.01224316,1.75522653,NA,0.05846648,0.00022780,NA,0.16624868,0.24279614,NA,NA,NA,0.13224056,0.92110277,NA,1.84452728,NA,1.62240886,NA,NA,18.36765152,NA,NA,0.94231716,61.54715838,0.61157718,NA,NA,2.09622427,13.07888535,0.00007468,NA,0.04552060,36.65715533,NA,0.00000000,0.00015571,0.00000000,NA,NA,NA,441.33540643,2.67475441,0.54128539,NA,NA
178,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034528,NA
179,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97612319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.05422627,NA,NA,NA,NA
179,1,MS,roots,0.02670986,10.39787605,0.05412847,0.10413200,0.01232659,1.73653216,NA,0.05069483,0.00022817,NA,0.16649030,0.23956060,NA,NA,NA,0.13270392,0.92238063,NA,1.84417809,NA,1.62326876,NA,NA,18.43955314,NA,NA,0.78594934,51.98938023,0.60342720,NA,NA,2.14141602,13.14057610,0.00007479,NA,0.04559538,37.07677699,NA,0.00000000,0.00015603,0.00000000,NA,NA,NA,439.21991866,2.67846514,0.53875482,NA,NA
179,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034612,NA
180,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75834995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.00274922,NA,NA,NA,NA
180,1,MS,roots,0.02674557,9.14971529,0.05522969,0.10552586,0.01241305,1.71836030,NA,0.04566174,0.00022855,NA,0.16672770,0.23634333,NA,NA,NA,0.13308297,0.92361382,NA,1.84377953,NA,1.62407720,NA,NA,18.50484447,NA,NA,0.68263151,45.74857645,0.59532326,NA,NA,2.17996178,13.20234004,0.00007489,NA,0.04567027,37.48674254,NA,0.00000000,0.00015639,0.00000000,NA,NA,NA,436.82146990,2.68204617,0.53615401,NA,NA
180,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034649,NA
181,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.54469222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.13019182,NA,NA,NA,NA
181,1,MS,roots,0.02678036,8.35522415,0.05629103,0.10703813,0.01251625,1.70071840,NA,0.04259650,0.00022892,NA,0.16696215,0.23316902,NA,NA,NA,0.13340369,0.92481495,NA,1.84334567,NA,1.62483785,NA,NA,18.56551486,NA,NA,0.61513443,41.77612073,0.58732750,NA,NA,2.21385181,13.26415845,0.00007498,NA,0.04574526,37.88701536,NA,0.00000000,0.00015696,0.00000000,NA,NA,NA,434.24287610,2.68553406,0.53353486,NA,NA
181,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034641,NA
182,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33519250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.35538509,NA,NA,NA,NA
182,1,MS,roots,0.02681446,7.83393059,0.05718563,0.10836534,0.01260057,1.68359273,NA,0.04074322,0.00022930,NA,0.16719439,0.23004953,NA,NA,NA,0.13368303,0.92599284,NA,1.84288497,NA,1.62555434,NA,NA,18.62288757,NA,NA,0.56909094,39.16965294,0.57946984,NA,NA,2.24441006,13.32604835,0.00007508,NA,0.04582034,38.27790689,NA,0.00000000,0.00015728,0.00000000,NA,NA,NA,431.54551198,2.68895450,0.53092694,NA,NA
182,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034772,NA
183,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12988028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706.62062377,NA,NA,NA,NA
183,1,MS,roots,0.02684805,7.47037256,0.05801874,0.10967429,0.01268557,1.66697795,NA,0.03959145,0.00022967,NA,0.16742482,0.22699176,NA,NA,NA,0.13393201,0.92715268,NA,1.84240221,NA,1.62622927,NA,NA,18.67769100,NA,NA,0.53546399,37.35186281,0.57176765,NA,NA,2.27236544,13.38800735,0.00007517,NA,0.04589551,38.65958570,NA,0.00000000,0.00015761,0.00000000,NA,NA,NA,428.76466554,2.69232251,0.52834859,NA,NA
183,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034826,NA
184,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92918461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.93155539,NA,NA,NA,NA
184,1,MS,roots,0.02688119,7.23205932,0.05880292,0.11096225,0.01277090,1.65086762,NA,0.03902382,0.00023005,NA,0.16765380,0.22400075,NA,NA,NA,0.13415709,0.92829726,NA,1.84190132,NA,1.62686506,NA,NA,18.73049545,NA,NA,0.51150608,36.16029662,0.56423362,NA,NA,2.29828869,13.45003351,0.00007527,NA,0.04597078,39.03223438,NA,0.00000000,0.00015794,0.00000000,NA,NA,NA,425.92862640,2.69564622,0.52581165,NA,NA
184,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034882,NA
185,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.73320211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.27221457,NA,NA,NA,NA
185,1,MS,roots,0.02691396,7.07590210,0.05956391,0.11226107,0.01286017,1.63525632,NA,0.03884613,0.00023043,NA,0.16788155,0.22107941,NA,NA,NA,0.13436317,0.92942890,NA,1.84138491,NA,1.62746375,NA,NA,18.78166384,NA,NA,0.49386154,35.37951051,0.55687508,NA,NA,2.32254312,13.51212140,0.00007536,NA,0.04604614,39.39601533,NA,0.00000000,0.00015831,0.00000000,NA,NA,NA,423.05593163,2.69893233,0.52332413,NA,NA
185,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034930,NA
186,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60075995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.57668138,NA,NA,NA,NA
186,1,MS,roots,0.02694640,6.92391887,0.06209903,0.11701837,0.01334723,1.62034010,NA,0.03862231,0.00023080,NA,0.16810819,0.21825666,NA,NA,NA,0.13455346,0.93054903,NA,1.84085441,NA,1.62801982,NA,NA,18.82976376,NA,NA,0.47990991,34.61959436,0.54976488,NA,NA,2.34369664,13.57387264,0.00007545,NA,0.04612159,39.74780255,NA,0.00000000,0.00016356,0.00000000,NA,NA,NA,420.16037413,2.70218503,0.52091831,NA,NA
186,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00034984,NA
187,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99093365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.20990119,NA,NA,NA,NA
187,1,MS,roots,0.02697853,9.83600826,0.15162081,0.29509663,0.03361966,1.61664319,NA,0.05368302,0.00023118,NA,0.16833551,0.21700872,NA,NA,NA,0.13473204,0.93165870,NA,1.84032941,NA,1.62816202,NA,NA,18.79183073,NA,NA,0.71189145,49.18004132,0.54662145,NA,NA,2.27878507,13.61551140,0.00007554,NA,0.04619713,39.91639454,NA,0.00000000,0.00041071,0.00000000,NA,NA,NA,417.52769528,2.70540737,0.52007627,NA,NA
187,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.00036101,NA
188,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.08943628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.20790656,NA,NA,NA,NA
